#CODE;ENGLISH;FRENCH;GERMAN;SPANISH;ITALIAN;;x
b_ara_dúlinn;Ara Dúlinn;Ara Dúlinn;;;Ara Dúlinn;;x
b_dul_gald;Dul Gald;Dul Gald;;;Dul Gald;;x
b_king_thranduil_hall;King's Hall;Salles-du-Roi;;;King's Hall;;x
b_green_halls;Green Halls;Salles-Vertes;;;Green Halls;;x
b_king_thranduil_bridge;King's Bridge;Pont-du-Roi;;;King's Bridge;;x
b_deep_dungeons;Deep Dungeons;Donjons;;;Deep Dungeons;;x
b_great_gates_thranduil;Great Gates;Grandes Portes;;;Great Gates;;x
b_celin_tirith;Celin Tirith;Celin Tirith;;;Celin Tirith;;x
b_minas_galenas;Minas Galenas;Minas Galenas;;;Minas Galenas;;x
b_taeg_din;Taeg Din;Taeg Din;;;Taeg Din;;x
b_gelir_hûb;Gelir Hûb;Gelir Hûb;;;Gelir Hûb;;x
b_gobel_gorf;Gobel Gorf;Gobel Gorf;;;Gobel Gorf;;x
b_gobel_tîn;Gobel Tîn;Gobel Tîn;;;Gobel Tîn;;x
b_maeg_thôn;Maeg Thôn;Maeg Thôn;;;Maeg Thôn;;x
b_athrad_laegrim;Athrad Laegrim;Athrad Laegrim;;;Athrad Laegrim;;x
b_bandapharch;Bandapharch;Bandapharch;;;Bandapharch;;x
b_doll_gador;Doll Gador;Doll Gador;;;Doll Gador;;x
b_ôl_muil;Ôl Muil;Ôl Muil;;;Ôl Muil;;x
b_ast_amrûn;Ast Amrûn;Ast Amrûn;;;Ast Amrûn;;x
b_emyn_duir;Emyn Duir;Emyn Duir;;;Emyn Duir;;x
b_daw_aegas;Daw Aegas;Daw Aegas;;;Daw Aegas;;x
b_aegas_lasgalen;Aegas Lasgalen;Aegas Lasgalen;;;Aegas Lasgalen;;x
b_taeg_gorf;Taeg Gorf;Taeg Gorf;;;Taeg Gorf;;x
b_caras_tafelas;Caras Tafelas;Caras Tafelas;;;Caras Tafelas;;x
b_eryn_gwi;Eryn Gwî;Eryn Gwî;;;Eryn Gwî;;x
b_iaurlhing;Iaurlhing;Iaurlhing;;;Iaurlhing;;x
b_cil_annon;Cîl Annon;Cîl Annon;;;Cîl Annon;;x
b_dol_luin;Dol Luin;Dol Luin;;;Dol Luin;;x
b_caras_gwi;Caras Gwî;Caras Gwî;;;Caras Gwî;;x
b_celebannon;Celebannon;Celebannon;;;Celebannon;;x
b_elanor;Elanor;Elanor;;;Elanor;;x
b_celodimlad;Celodimlad;Celodimlad;;;Celodimlad;;x
b_lond_alagos;Lond Alagos;Lond Alagos;;;Lond Alagos;;x
b_ostlaer;Ostlaer;Ostlaer;;;Ostlaer;;x
b_western_wood_gate;Western Gate;Porte Ouest;;;Western Gate;;x
b_annui_garth;Annui Garth;Annui Garth;;;Annui Garth;;x
b_minas_annui;Minas Annui;Minas Annui;;;Minas Annui;;x
b_calen_adab;Calen Adab;Calen Adab;;;Calen Adab;;x
b_eastern_wood_gate;Eastern Gate;Porte Est;;;Eastern Gate;;x
b_rhunen_garth;Rhunen Garth;Rhunen Garth;;;Rhunen Garth;;x
b_minas_rhunen;Minas Rhunen;Minas Rhunen;;;Minas Rhunen;;x
b_mith_adab;Mith Adab;Mith Adab;;;Mith Adab;;x
b_rad_angálaladh;Rad Angálaladh;Rad Angálaladh;;;Rad Angálaladh;;x
b_narrowford;Narrowford;Narrowford;;;Narrowford;;x
b_eastern_gate_narrows;Eastern Gates;Portes Est;;;Eastern Gates;;x
b_western_gate_narrows;Western Gates;Portes Ouest;;;Western Gates;;x
#b_amon_lanc;Amon Lanc;Amon Lanc;;;Amon Lanc;;x
b_sammath_gûl;Sammath Gûl;Sammath Gûl;;;Sammath Gûl;;x
b_barad_guldur;Barad Guldur;Barad Guldur;;;Barad Guldur;;x
b_dungeons_guldur;Dungeons Guldur;Donjons de Dol Guldur;;;Dungeons Guldur;;x
b_fennas_guldur;Fennas Guldur;Fennas Guldur;;;Fennas Guldur;;x
b_helethir;Helethir;Helethir;;;Helethir;;x
b_pel_umarth;Pel Umarth;Pel Umarth;;;Pel Umarth;;x
b_imlad_megli;Imlad Megli;Imlad Megli;;;Imlad Megli;;x
b_ast_brethil;Ast Brethil;Ast Brethil;;;Ast Brethil;;x
b_cerin_coth;Cerin Coth;Cerin Coth;;;Cerin Coth;;x
b_dond_gorgor;Dond Gorgor;Dond Gorgor;;;Dond Gorgor;;x
b_cabor_din;Cabor Din;Cabor Din;;;Cabor Din;;x
b_brogorn;Brogorn;Brogorn;;;Brogorn;;x
b_cell_brogorn;Cell Brogorn;Cell Brogorn;;;Cell Brogorn;;x
b_ereg_dath;Ereg Dath;Ereg Dath;;;Ereg Dath;;x
b_glibar;Glibar;Glibar;;;Glibar;;x
b_rafn_amdir;Rafn Amdir;Rafn Amdir;;;Rafn Amdir;;x
b_galadhmir;Galadhmir;Galadhmir;;;Galadhmir;;x
b_eleg_herth;Eleg Herth;Eleg Herth;;;Eleg Herth;;x
b_faradgorf;Faradgorf;Faradgorf;;;Faradgorf;;x
b_arguldor;Arguldor;Arguldor;;;Arguldor;;x
b_fingrant;Fingrant;Fingrant;;;Fingrant;;x
b_cell_angol;Cell Angol;Cell Angol;;;Cell Angol;;x
b_calen_band;Calen Band;Calen Band;;;Calen Band;;x
b_beleg_galas;Beleg Galas;Beleg Galas;;;Beleg Galas;;x
b_callon_harn;Callon Harn;Callon Harn;;;Callon Harn;;x
b_amon_talt;Amon Talt;Amon Talt;;;Amon Talt;;x
b_calar_tirith;Calar Tirith;Calar Tirith;;;Calar Tirith;;x
b_rhosgobel;Rhosgobel;Rhosgobel;;;Rhosgobel;;x
b_wizard_hill;Wizard's Hill;Mont-du-Magicien;;;Wizard's Hill;;x
b_greenriver;Greenriver;Greenriver;;;Greenriver;;x
b_eryn_aras;Eryn Aras;Eryn Aras;;;Eryn Aras;;x
b_ered_gallen;Ered Gallen;Ered Gallen;;;Ered Gallen;;x
b_abgladh;Abgladh;Abgladh;;;Abgladh;;x
b_del_basgorn;Del Basgorn;Del Basgorn;;;Del Basgorn;;x
b_abonnen;Abonnen;Abonnen;;;Abonnen;;x
b_tombombadil;Tom Bombadil's House;Maison de Tom Bombadil;;;Tom Bombadil's House;;x
b_angerwood;Angerwood;Angerwood;;;Angerwood;;x
b_bald_hill;Bald Hill;Bald Hill;;;Bald Hill;;x
b_old_forest_tunne;Old Forest Tunnel;Tunnel de la Vieille Forêt;;;Old Forest Tunnel;;x
b_marshwaterford;Marshwaterford;Marshwaterford;;;Marshwaterford;;x
#b_ost_baranor;Ost Baranor;Ost Baranor;;;Ost Baranor;;x
#b_midgewater_pass;Midgewater Pass;Route de l'Eau-aux-Cousins;;;Midgewater Pass;;x
b_sunkenstones;Sunkenstones;Sunkenstones;;;Sunkenstones;;x
b_goblinhole;Goblinhole;Goblinhole;;;Goblinhole;;x
b_echad_sul;Echad Sul;Echad Sul;;;Echad Sul;;x
b_gondrinn;Gondrim;Gondrim;;;Gondrim;;x
b_eriolford;Eriolford;Eriolford;;;Eriolford;;x
b_minas_baranos;Minas Baranos;Minas Baranos;;;Minas Baranos;;x
b_itil_bondor;Itil Bondor;Itil Bondor;;;Itil Bondor;;x
b_gundabad_throne_hall;Throne Hall;Salle du Trône;;;Throne Hall;;x
b_main_hall;Main Halls;Grandes Salles;;;Main Halls;;x
b_market_square_gundabad;Market Square;Place du Marché;;;Market Square;;x
b_forges_gundabad;Great Forges;Grandes Forges;;;Great Forges;;x
b_main_corridors;First Corridor;Premier Couloir;;;First Corridor;;x
b_black_pass;Black Pass;Chemin-Noir;;;Black Pass;;x
b_thob;Thob;Thob;;;Thob;;x
b_tyrn_gorthad;Tyrn Gorthad;Tyrn Gorthad;;;Tyrn Gorthad;;x
b_bar_en_dindol;Bar-En-Dindol;Bar-En-Dindol;;;Bar-En-Dindol;;x
b_tin_bund;Tin-Bund;Tin-Bund;;;Tin-Bund;;x
b_penneth_dad;Penneth Dad;Penneth Dad;;;Penneth Dad;;x
b_delumen;Delumen;Delumen;;;Delumen;;x
b_tol_malbor;Dead Marshes;Dead Marshes;;;Dead Marshes;;x
b_thuringwathost;Thuringwathost;Thuringwathost;;;Thuringwathost;;x
b_haudh_en_otharrin;Haudh-en-Otharrin;Haudh-en-Otharrin;;;Haudh-en-Otharrin;;x
b_ninniden;Ninniden;Ninniden;;;Ninniden;;x
b_terenig;Terenig;Terenig;;;Terenig;;x
b_caras_gwindor;Dagorlad;Dagorlad;;;Dagorlad;;x
b_tir_camlan;Tir Camlan;Tir Camlan;;;Tir Camlan;;x
b_eithel_celebrin;Eithel Celebrin;Eithel Celebrin;;;Eithel Celebrin;;x
b_tir_ingon;Tir Ingon;Tir Ingon;;;Tir Ingon;;x
b_tir_nimmen;Tir Nimmen;Tir Nimmen;;;Tir Nimmen;;x
b_elostirion;Elostirion;Elostirion;;;Elostirion;;x
b_celostirion;Celostirion;Celostirion;;;Celostirion;;x
b_feanostirion;Fëanostirion;Fëanostirion;;;Fëanostirion;;x
b_greenholm;Greenholm;Vertchêne;;;Greenholm;;x
b_undertowers;Undertowers;Sous-les-Tours;;;Undertowers;;x
b_far_north_moors;Carhen Bir;Carnen Bir;;;Carhen Bir;;x
b_fraughtwillow;Fraughtwillow;Pleinsaule;;;Fraughtwillow;;x
b_longrush;Longrush;Longhate;;;Longrush;;x
b_whitecleeve;Whitecleeve;Blancheclef;;;Whitecleeve;;x
b_wetmoat;Wetmoat;Fosshumide;;;Wetmoat;;x
b_artgualchar;Artgualchar;Artgualchar;;;Artgualchar;;x
b_nansret;Nansret;Nansret;;;Nansret;;x
b_minas_thonfalon;Minas Thonfalon;Minas Thonfalon;;;Minas Thonfalon;;x
b_eryn_beffraen;Eryn Beffraen;Eryn Beffraen;;;Eryn Beffraen;;x
b_dor_firnen;Dor Firnen;Dor Firnen;;;Dor Firnen;;x
b_north_undeep_pass;North Undeep Pass;Passe-du-Nord;;;North Undeep Pass;;x
b_buhr_firimas;Buhr Firimas;Buhr Firimas;;;Buhr Firimas;;x
b_minas_echeloth;Minas Echeloth;Minas Echeloth;;;Minas Echeloth;;x
b_tor_udrin;Tor Udrin;Tor Udrin;;;Tor Udrin;;x
b_amon_lhaw;Amon Lhaw;Amon Lhaw;;;Amon Lhaw;;x
b_argonath_anárion;Argond Anárion;Argond Anárion;;;Argond Anárion;;x
#b_east_tol_brandir;Eastern Tol Brandir;Tol Brandir;;;Eastern Tol Brandir;;x
b_haradnur;Haradnur;Haradnur;;;Haradnur;;x
b_south_undeep_pass;South Undeep Pass;Passe-du-Sud;;;South Undeep Pass;;x
b_buhr_kilith;Buhr Kilith;Buhr Kilith;;;Buhr Kilith;;x
b_atash;Atash;Atash;;;Atash;;x
b_beleth;Beleth;Beleth;;;Beleth;;x
b_muil_ford;Muil Peak;Pic-de-Muil;;;Muil Peak;;x
b_emyn_aras;Emyn Aras;Emyn Aras;;;Emyn Aras;;x
b_haradmuil;Haradmuil;Haradmuil;;;Haradmuil;;x
b_men_rimenn;Men Rimenn;Men Rimenn;;;Men Rimenn;;x
b_caras_liden;Caras Liden;Caras Liden;;;Caras Liden;;x
b_annui_filith;Annui Filith;Annui Filith;;;Annui Filith;;x
b_rhunen_filith;Rhunen Filith;Rhunen Filith;;;Rhunen Filith;;x
b_amon_leth;Amon Leth;Amon Leth;;;Amon Leth;;x
b_buhr_baran;Buhr Baran;Buhr Baran;;;Buhr Baran;;x
b_buhr_meleth;Buhr Meleth;Buhr Meleth;;;Buhr Meleth;;x
b_akka_meget;Akka Meget;Akka Meget;;;Akka Meget;;x
b_buhr_atresh;Buhr Atresh;Buhr Atresh;;;Buhr Atresh;;x
b_silith;Silith;Silith;;;Silith;;x
b_talath_harroch;Talath Harroch;Talath Harroch;;;Talath Harroch;;x
b_minas_kor;Minas Kor;Minas Kor;;;Minas Kor;;x
b_taratesh;Taratesh;Taratesh;;;Taratesh;;x
b_calas_mir;Calas Mir;Calas Mir;;;Calas Mir;;x
b_harrochrhun;Harrochrhun;Harrochrhun;;;Harrochrhun;;x
b_talath;Talath;Talath;;;Talath;;x
b_talu_baran;Talu Baran;Talu Baran;;;Talu Baran;;x
b_forn_asalath;Forn Asalath;Forn Asalath;;;Forn Asalath;;x
b_tur_berenn;Tur Berenn;Tur Berenn;;;Tur Berenn;;x
b_pirenith;Pirenith;Pirenith;;;Pirenith;;x
b_redenel;Redenel;Redenel;;;Redenel;;x
b_rosghened;Rosghened;Rosghened;;;Rosghened;;x
b_minir;Minir;Minir;;;Minir;;x
b_ghenet;Ghenet;Ghenet;;;Ghenet;;x
b_rosgalas;Rosgalas;Rosgalas;;;Rosgalas;;x
b_atafuhr;Atafuhr;Atafuhr;;;Atafuhr;;x
b_gelebrin;Gelebrin;Gelebrin;;;Gelebrin;;x
b_gelebar;Gelebar;Gelebar;;;Gelebar;;x
b_alasrin;Alasrin;Alasrin;;;Alasrin;;x
b_terch_gozhal;Terch Gozhal;Terch Gozhal;;;Terch Gozhal;;x
b_bagronk;Bagronk;Bagronk;;;Bagronk;;x
b_bagdul;Bagdul;Bagdul;;;Bagdul;;x
b_buhr_polosh;Buhr Polosh;Buhr Polosh;;;Buhr Polosh;;x
b_bagatonk;Bagatonk;Bagatonk;;;Bagatonk;;x
b_dol_dagor;Dol Dagor;Dol Dagor;;;Dol Dagor;;x
b_dol_arlad;Dol Arlad;Dol Arlad;;;Dol Arlad;;x
b_agoros;Agoros;Agoros;;;Agoros;;x
b_dogolgar;Dogolgar;Dogolgar;;;Dogolgar;;x
b_bar_morthil;Bar Morthil;Bar Morthil;;;Bar Morthil;;x
b_tumbnui;Tumbnui;Tumbnui;;;Tumbnui;;x
b_rast_hanadh;Rast Hanadh;Rast Hanadh;;;Rast Hanadh;;x
b_ras_morthil;Ras Morthil;Ras Morthil;;;Ras Morthil;;x
b_ulond;Ulond;Ulond;;;Ulond;;x
b_parth-i-certemar;Parth-i-Certémar;Parth-i-Certémar;;;Parth-i-Certémar;;x
b_rast_nimrais;Rast Nimrais;Rast Nimrais;;;Rast Nimrais;;x
b_rast_druadan;Ras Drúadan;Ras Drúadan;;;Ras Drúadan;;x
b_rast_certemar;Rast Certémar;Rast Certémar;;;Rast Certémar;;x
b_perth_maiwin;Perth Maiwin;Perth Maiwin;;;Perth Maiwin;;x
b_ras_miulime;Ras Miulime;Ras Miulime;;;Ras Miulime;;x
b_bar_lond;Bar Lond;Bar Lond;;;Bar Lond;;x
b_ubondost;Ubondost;Ubondost;;;Ubondost;;x
#b_ruasin;Ruasin;Ruasin;;;Ruasin;;x
b_abastril;Abastril;Abastril;;;Abastril;;x
b_ras_amast;Ras Amast;Ras Amast;;;Ras Amast;;x
b_nan_resumel;Nan Resumel;Nan Resumel;;;Nan Resumel;;x
#b_parth_iaur;Parth Iaur;Parth Iaur;;;Parth Iaur;;x
b_an_cosa_bras;An Côsa Brâs;An Côsa Brâs;;;An Côsa Brâs;;x
b_e_gynd;E Gynd;E Gynd;;;E Gynd;;x
b_rast_iaur;Rast Iaur;Rast Iaur;;;Rast Iaur;;x
b_tharagrondost;Tharagrondost;Tharagrondost;;;Tharagrondost;;x
b_cirith_falath;Cirith Falath;Cirith Falath;;;Cirith Falath;;x
b_lond_nornin;Lond Nornin;Lond Nornin;;;Lond Nornin;;x
b_nan_enqui;Nan Enqui;Nan Enqui;;;Nan Enqui;;x
b_enquinor;Enquinor;Enquinor;;;Enquinor;;x
b_cirith_analanohir;Cirith Analanohir;Cirith Analanohir;;;Cirith Analanohir;;x
b_amon_anohir;Amon Anohir;Amon Anohir;;;Amon Anohir;;x
b_rhunen_enqui;Rhunen Enqui;Rhunen Enqui;;;Rhunen Enqui;;x
b_nan_esgobel;Nan Esgobel;Nan Esgobel;;;Nan Esgobel;;x
b_rast_lefnui;Rast Lefnui;Rast Lefnui;;;Rast Lefnui;;x
b_annuilos;Annuilos;Annuilos;;;Annuilos;;x
b_nan_lefnui;Nan Lefnui;Nan Lefnui;;;Nan Lefnui;;x
b_nan_aramos;Nan Aramos;Nan Aramos;;;Nan Aramos;;x
b_rast_hwarin;Rast Hwarin;Rast Hwarin;;;Rast Hwarin;;x
b_nan_hwarin;Nan Hwarin;Nan Hwarin;;;Nan Hwarin;;x
b_lond_feros;Lond Feros;Lond Feros;;;Lond Feros;;x
b_annui_hwaros;Annui Hwaros;Annui Hwaros;;;Annui Hwaros;;x
#b_nimrhand;Nimrhand;Nimrhand;;;Nimrhand;;x
b_rast_amonher;Rast Amonher;Rast Amonher;;;Rast Amonher;;x
b_nimrodui;Nimrodui;Nimrodui;;;Nimrodui;;x
b_caras_lidon;Caras Lidon;Caras Lidon;;;Caras Lidon;;x
b_minas_arandal;Minas Arandal;Minas Arandal;;;Minas Arandal;;x
b_aralainn;Aralainn;Aralainn;;;Aralainn;;x
b_barad_oris;Barad Oris;Barad Oris;;;Barad Oris;;x
b_carach_edol;Carach Edol;Carach Edol;;;Carach Edol;;x
b_amuntis;Amuntis;Amuntis;;;Amuntis;;x
#b_drinbar;Drinbar;Drinbar;;;Drinbar;;x
b_alustor;Alustor;Alustor;;;Alustor;;x
b_finibar;Finibar;Finibar;;;Finibar;;x
b_carach_elion;Carach Elion;Carach Elion;;;Carach Elion;;x
#b_finnarphen;Finnarphen;Finnarphen;;;Finnarphen;;x
b_amunin;Amunin;Amunin;;;Amunin;;x
b_amon_calamon;Amon Calamon;Amon Calamon;;;Amon Calamon;;x
b_dagor_salainn;Dagor Salainn;Dagor Salainn;;;Dagor Salainn;;x
#b_asgaril;Asgaril;Asgaril;;;Asgaril;;x
b_gorosil;Gorosil;Gorosil;;;Gorosil;;x
b_atilduin;Atilduin;Atilduin;;;Atilduin;;x
b_amon_lich;Amon Lich;Amon Lich;;;Amon Lich;;x
#b_curedain;Curedain;Curedain;;;Curedain;;x
b_athaldain;Athaldain;Athaldain;;;Athaldain;;x
b_ethel;Ethel;Ethel;;;Ethel;;x
b_coruch_agal;Coruch Agal;Coruch Agal;;;Coruch Agal;;x
#b_othnir;Othnir;Othnir;;;Othnir;;x
b_methelar;Methelar;Methelar;;;Methelar;;x
b_brethir;Brethir;Brethir;;;Brethir;;x
b_selegor;Selegor;Selegor;;;Selegor;;x
b_aughaire;Aughaire;Aughaire;;;Aughaire;;x
b_buth_luikh;Búth Luikh;Búth Luikh;;;Búth Luikh;;x
b_buth_sankhas;Búth Sánkhas;Búth Sánkhas;;;Búth Sánkhas;;x
b_rostelion;Rostelion;Rostelion;;;Rostelion;;x
b_akan_methes;Akàn Methes;Akàn Methes;;;Akàn Methes;;x
b_arnalain;Arnalain;Arnalain;;;Arnalain;;x
b_ram_duath;Ram Dúath;Ram Dúath;;;Ram Dúath;;x
b_lehma-koti;Lehmä-koti;Lehmä-koti;;;Lehmä-koti;;x
b_duvaire;Duvairë;Duvairë;;;Duvairë;;x
b_frith-vaile;Frith-vailë;Frith-vailë;;;Frith-vailë;;x
b_skathmur;Skathmúr;Skathmúr;;;Skathmúr;;x
b_rimpurod;Rimpúrod;Rimpúrod;;;Rimpúrod;;x
b_fail_a_khro;Fail-á-Khro;Fail-á-Khro;;;Fail-á-Khro;;x
b_burzum_pushdug;Bûrzum Pushdug;Bûrzum Pushdug;;;Bûrzum Pushdug;;x
b_morfil;Morfil;Morfil;;;Morfil;;x
b_nad_nathair;Nád Nathair;Nád Nathair;;;Nád Nathair;;x
b_tor_gailvin;Tór Gailvin;Tór Gailvin;;;Tór Gailvin;;x
b_gabilshathur;Gabilshathûr;Gabilshathûr;;;Gabilshathûr;;x
b_donnvail;Donnvail;Donnvail;;;Donnvail;;x
b_dun_covad;Dûn Covád;Dûn Covád;;;Dûn Covád;;x
b_fasach;Fasach;Fasach;;;Fasach;;x
b_tyrn_lhuig;Tyrn Lhuig;Tyrn Lhuig;;;Tyrn Lhuig;;x
b_bail_boglakh;Bail Boglakh;Bail Boglakh;;;Bail Boglakh;;x
b_grishbalt;Grishbalt;Grishbalt;;;Grishbalt;;x
b_rammas_deluon;Rammas Deluon;Rammas Deluon;;;Rammas Deluon;;x
b_mor_maudhu;Mor Maudhu;Mor Maudhu;;;Mor Maudhu;;x
b_bail_grundail;Bail Grundail;Bail Grundail;;;Bail Grundail;;x
b_bar_gorog;Bar Gorog;Bar Gorog;;;Bar Gorog;;x
b_fervar;Fervar;Fervar;;;Fervar;;x
b_gurthlin;Gurthlin;Gurthlin;;;Gurthlin;;x
b_gwambar;Gwambar;Gwambar;;;Gwambar;;x
b_carn_dum;Carn Dûm;Carn Dûm;;;Carn Dûm;;x
b_gath_forthnir;Gath Forthnir;Gath Forthnir;;;Gath Forthnir;;x
b_bail_catharnakh;Bail Catharnakh;Bail Catharnakh;;;Bail Catharnakh;;x
b_bail_dilas;Bail Dilas;Bail Dilas;;;Bail Dilas;;x
#b_bail_grundail;Bail Grundail;Bail Grundail;;;Bail Grundail;;x
b_rhunendin;Rhunendin;Rhunendin;;;Rhunendin;;x
b_urugarth;Urugarth;Urugarth;;;Urugarth;;x
b_angsiril;Angsiril;Angsiril;;;Angsiril;;x
b_ankraz;Ankraz;Ankraz;;;Ankraz;;x
b_barad_gor;Barad Gòr;Barad Gòr;;;Barad Gòr;;x
b_tarathil;Tarathil;Tarathil;;;Tarathil;;x
b_dolroth;Dolroth;Dolroth;;;Dolroth;;x
b_morkai;Morkai;Morkai;;;Morkai;;x
b_krusle_lannan;Krúslë Lannan;Krúslë Lannan;;;Krúslë Lannan;;x
b_ongbishuk;Ongbishúk;Ongbishúk;;;Ongbishúk;;x
b_morkathin;Morkàthin;Morkàthin;;;Morkàthin;;x
b_angsul;Angsul;Angsul;;;Angsul;;x
b_buhr_azel;Buhr Azel;Buhr Azel;;;Buhr Azel;;x
b_carach_ang;Carach Ang;Carach Ang;;;Carach Ang;;x
b_grezny;Grèzny;Grèzny;;;Grèzny;;x
b_paraldas;Paràldas;Paràldas;;;Paràldas;;x
b_cangash;Cangash;Cangash;;;Cangash;;x
b_shedun;Shedun;Shedun;;;Shedun;;x
b_koskas;Koskas;Koskas;;;Koskas;;x
b_atalar;Atalar;Atalar;;;Atalar;;x
b_cangram;Cangram;Cangram;;;Cangram;;x
b_duvuinen;Duvuinen;Duvuinen;;;Duvuinen;;x
b_gram;Grandir;Grandir;;;Grandir;;x
b_maethad;Maethad;Maethad;;;Maethad;;x
b_shedros;Shedros;Shedros;;;Shedros;;x
b_graetdur;Graetdùr;Graetdùr;;;Graetdùr;;x
b_barad_gularan;Barad Gukaran;Barad Gukaran;;;Barad Gukaran;;x
b_minas_agar;Minas Agar;Minas Agar;;;Minas Agar;;x
b_minas_angos;Minas Angos;Minas Angos;;;Minas Angos;;x
b_minas_caul;Minas Caul;Minas Caul;;;Minas Caul;;x
b_minas_maur;Minas Maur;Minas Maur;;;Minas Maur;;x
b_minas_nir;Minas Nir;Minas Nir;;;Minas Nir;;x
b_minas_gularan;Minas Gularan;Minas Gularan;;;Minas Gularan;;x
b_nan_loke;Nan Lòke;Nan Lòke;;;Nan Lòke;;x
b_lokesir;Lòkesir;Lòkesir;;;Lòkesir;;x
b_durth_iaur;Durth Iaur;Durth Iaur;;;Durth Iaur;;x
b_carach_lakir;Carach Lakir;Carach Lakir;;;Carach Lakir;;x
b_methrest;Methrèst;Methrèst;;;Methrèst;;x
b_kibuldul;Kibuldul;Kibuldul;;;Kibuldul;;x
b_ugulai;Ugulai;Ugulai;;;Ugulai;;x
b_aksa;Aksa;Aksa;;;Aksa;;x
b_den_loke;Den Lòke;Den Lòke;;;Den Lòke;;x
b_gundalok;Gundalok;Gundalok;;;Gundalok;;x
b_ikrist;Ikrist;Ikrist;;;Ikrist;;x
b_mokoros;Mokòros;Mokòros;;;Mokòros;;x
b_framsburg;Framsburg;Framsburg;;;Framsburg;;x
b_oakishbuhr;Oakishbuhr;Oakishbuhr;;;Oakishbuhr;;x
b_eredbut;Eredbut;Eredbut;;;Eredbut;;x
b_nan_langwed;Nan Langwed;Nan Langwed;;;Nan Langwed;;x
b_derelag;Derelag;Derelag;;;Derelag;;x
b_corolag;Corolag;Corolag;;;Corolag;;x
#b_eredlangwed;Eredlangwed;Eredlangwed;;;Eredlangwed;;x
b_langailin;Langailin;Langailin;;;Langailin;;x
b_serelburg;Serelburg;Serelburg;;;Serelburg;;x
b_methelville;Methelville;Methelville;;;Methelville;;x
b_torpidar;Torpidar;Torpidar;;;Torpidar;;x
b_imrad_laegrim;Laegrim;Laegrim;;;Laegrim;;x
b_imradrist;Imradrist;Imradrist;;;Imradrist;;x
b_laegrimburg;Laegrimburg;Laegrimburg;;;Laegrimburg;;x
b_astafar;Astafar;Astafar;;;Astafar;;x
b_cobuhrtin;Cobuhrtin;Cobuhrtin;;;Cobuhrtin;;x
b_peleth_tawar;Tawar;Tawar;;;Tawar;;x
b_kothoburg;Kothoburg;Kothoburg;;;Kothoburg;;x
b_eothlil;Eothlil;Eothlil;;;Eothlil;;x
b_marakar;Marakar;Marakar;;;Marakar;;x
b_atatkur;Atatkur;Atatkur;;;Atatkur;;x
b_sudúri;Sudúri;Sudúri;;;Sudúri;;x
b_himlol;Himiol;Himiol;;;Himiol;;x
b_aralann;Ararànn;Ararànn;;;Ararànn;;x
b_torn_biflas;Torn-Biflas;Torn-Biflas;;;Torn-Biflas;;x
b_irudis;Irùdis;Irùdis;;;Irùdis;;x
b_amon_lain;Amon Lain;Amon Lain;;;Amon Lain;;x
#b_talsir;Talsir;Talsir;;;Talsir;;x
b_gwatlhir;Gwathlir;Gwathlir;;;Gwathlir;;x
b_siratel;Siratel;Siratel;;;Siratel;;x
b_talumin;Talùmin;Talùmin;;;Talùmin;;x
b_coghuril;Coghùril;Coghùril;;;Coghùril;;x
b_lond_daer;Lond Daer;Lond Daer;;;Lond Daer;;x
#b_nadior;Nadior;Nadior;;;Nadior;;x
b_amonor;Amonor;Amonor;;;Amonor;;x
b_ithidior;Ithidior;Ithidior;;;Ithidior;;x
b_tederis;Tederis;Tederis;;;Tederis;;x
#b_linnuis;Linnuis;Linnuis;;;Linnuis;;x
b_rast_arnor;Rast Arnor;Rast Arnor;;;Rast Arnor;;x
b_berfelas;Berfelas;Berfelas;;;Berfelas;;x
b_lond_inuis;Lond Inuis;Lond Inuis;;;Lond Inuis;;x
b_inithuil;Inithuil;Inithuil;;;Inithuil;;x
b_grothum;Grothum;Grothum;;;Grothum;;x
b_isendeep;Isendeep;Fond-Isen;;;Isendeep;;x
b_gramsfoot;Gramsfoot;Pied-de-Gram;;;Gramsfoot;;x
b_gervein;Gervein;Gervein;;;Gervein;;x
b_talisir;Talisir;Talisir;;;Talisir;;x
#b_hoardale;Hoardale;Hoardale;;;Hoardale;;x
b_hoarwellbridge;Iant Hoarwell;Iant Hoarwell;;;Iant Hoarwell;;x
b_tol_ascarnen;Ascarnen;Ascarnen;;;Ascarnen;;x
b_caragdal;Caragdal;Caragdal;;;Caragdal;;x
b_corgoris;Corgoris;Corgoris;;;Corgoris;;x
#b_magillos;Magillos;Magillos;;;Magillos;;x
b_hithlad;Hithlad;Hithlad;;;Hithlad;;x
b_grimwood;Grimwood;Boisgrim;;;Grimwood;;x
b_hoarhallow;Hoarhallow;Givresaint;;;Hoarhallow;;x
b_lugazur;Lugazur;Lugazur;;;Lugazur;;x
b_atradhos;Atradhos;Atradhos;;;Atradhos;;x
b_ninglorburg;Ninglorburg;Ninglorburg;;;Ninglorburg;;x
b_ninolis;Ninolis;Ninolis;;;Ninolis;;x
b_buhr_marish;Buhr Marish;Buhr Marish;;;Buhr Marish;;x
b_visporin;Visporin;Visporin;;;Visporin;;x
b_beornhall;Beorn's Hall;Ferme-de-Beorn;;;Beorn's Hall;;x
b_beornfields;Beornfields;Champs-de-Beorn;;;Beornfields;;x
