#CODE;ENGLISH;FRENCH;GERMAN;;ESPAÑOL;;;;;;;;;x
EVTDESC_TOG_538;The standing stone you commissioned has been finished and raised on the spot you chose for it. You examine the certh:\n\nThis stone was raised by [Root.GetFirstName] in memory of [Root.Mother.GetFirstName], [Root.GetHerHis] mother and [Root.Mother.Mother.GetFirstName]'s daughter. She lived a good life and died peacefully in bed. Her death was not the result of foul-play, and [Root.GetFirstName] certainly had nothing to do with it. Ever will stand this memorial.\n\nYou leave the stone, content in the knowledge that many centuries from now, scholars will be studying these certh carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est terminée et a été érigée à l’endroit que vous aviez choisi. Vous examinez les runes :\n\n'Cette pierre a été érigée par [Root.GetFirstName] à la mémoire de [Root.Mother.GetFirstName], sa mère, fille de [Root.Mother.Mother.GetFirstName]. Elle vécut une bonne vie et s’éteignit paisiblement dans son sommeil. Son décès ne fut pas le résultat d’un acte suspect et [Root.GetFirstName] n’y est pour absolument rien. À jamais se dressera ce monument commémoratif.'\n\nVous quittez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps atténuée, des érudits étudieront les gravures de cette rune pour essayer de retrouver la sagesse de ses mots.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n'Dieser Stein wurde von [Root.GetFirstName] zu Ehren von [Root.Mother.GetFirstName], [Root.GetHerHis] Mutter und [Root.Mother.Mother.GetFirstName]s Tochter errichtet. Sie starb friedlich nach einem guten Leben in ihrem Bett. Ihr Tod war nicht das Ergebnis von Intrigen und [Root.GetFirstName] hatte rein gar nichts damit zu tun. Ihr Andenken wird immer gewahrt werden. '\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen, wenn die Farbe des Steins bereits verblasst sein wird, Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\nEsta piedra fue alzada por [Root.GetFirstName] en memoria de [Root.Mother.GetFirstName], [Root.GetHerHis] madre e hija de [Root.Mother.Mother.GetFirstName]. Vivió una buena vida y murió pacíficamente en la cama. Su muerte no fue el resultado de juego sucio, y [Root.GetFirstName] ciertamente no tuvo nada que ver con eso. Que este memorial dure para siempre.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_TOG_539;The standing stone you commissioned has been finished and raised on the spot you chose for it. You examine the certh:\n\nThis stone was raised by [Root.GetFirstName] in memory of [Root.Mother.GetFirstName], [Root.GetHerHis] mother and [Root.Mother.Mother.GetFirstName]'s daughter. She was a caring mother and wife, and lived a good life. Ever will stand this memorial.\n\nYou leave the stone, content in the knowledge that many centuries from now, scholars will be studying these certh carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est terminée et a été érigée à l’endroit que vous aviez choisi. Vous examinez les runes :\n\n'Cette pierre a été érigée par [Root.GetFirstName] à la mémoire de [Root.Mother.GetFirstName], sa mère, fille de [Root.Mother.Mother.GetFirstName]. Elle était une mère et une épouse dévouée. Elle vécut une bonne vie. À jamais se dressera ce monument commémoratif.'\n\nVous quittez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps atténuée, des érudits étudieront les gravures de cette rune pour essayer de retrouver la sagesse de ses mots.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n'Dieser Stein wurde von [Root.GetFirstName] zu Ehren von [Root.Mother.GetFirstName], [Root.GetHerHis] Mutter und [Root.Mother.Mother.GetFirstName]s Tochter errichtet. Sie war eine sorgende Mutter und Ehefrau und lebte ein gutes Leben. Ihr Andenken wird immer gewahrt werden. '\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen, wenn die Farbe des Steins bereits verblasst sein wird, Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\nEsta piedra fue alzada por [Root.GetFirstName] en memoria de [Root.Mother.GetFirstName], [Root.GetHerHis] madre e hija de [Root.Mother.Mother.GetFirstName]. Fue una madre y esposa cariñosa, y vivió una buena vida. Que este memorial dure para siempre.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTNAME_TOG_530;In Memory of [Root.Mother.GetFirstName];À la mémoire de [Root.Mother.GetFirstName];Im Gedenken an [Root.Mother.GetFirstName];;En Memoria de [Root.Mother.GetFirstName];;;;;;;;;x
EVTNAME_TOG_550;The Stone is Raised;La pierre est érigée;Der Stein wurde errichtet;;La Piedra está Alzada;;;;;;;;;x
EVTDESC_TOG_550;The standing stone you commissioned has been finished and raised on the spot you chose for it. You examine the certh:\n\n[Root.GetFirstName], [Root.GetSonDaughter] of [Root.Father.GetFirstName] and [Root.Mother.GetFirstName], had this stone raised in [Root.GetHerHis] own memory while [Root.GetSheHe] lived. May [Root.GetSheHe] be remembered with joy and happiness.\n\nYou leave the stone, content in the knowledge that many centuries from now, scholars will be studying these certh carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est prête et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'Cette pierre a été érigée de son vivant par [Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] et de [Root.Mother.GetFirstName] pour honorer sa mémoire. Puisse-t-on s'en souvenir avec joie et bonheur.'\n\nVous laissez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps effacée, des érudits étudieront ces runes gravées pour essayer de retrouver la sagesse de ses mots.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n'[Root.GetFirstName], [Root.GetSonDaughter] von [Root.Father.GetFirstName] und [Root.Mother.GetFirstName], ließ diesen Stein zu [Root.GetHerHis] eigenen Gedenken errichten, während [Root.GetSheHe] lebte. Möge [Root.GetSheHe] voll Friede und Glückseligkeit in unserer Erinnerung bleiben.'\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen, wenn die Farbe des Steins bereits verblasst sein wird, Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\n[Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] y [Root.Mother.GetFirstName], alzó esta piedra en [Root.GetHerHis]  propia memoria cuando [Root.GetSheHe] aún vivía. Que [Root.GetSheHe] sea recordado con alegría y felicidad.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTOPTA_TOG_550;It's perfect!;Elle est parfaite !;Perfekt!;;¡Es perfecto!;;;;;;;;;x
EVTDESC_TOG_551;The standing stone you commissioned has been finished and raised on the spot you chose for it. You examine the certh:\n\n[Root.GetFirstName], proud [Root.GetSonDaughter] of a miraculous union between Manwë, a wild mare and three Noldor, paid Daeron handsomely to carve these certh. With [Root.GetHerHis] flying Swanship and its crew of twelve singing rabbits, [Root.GetFirstName] earned [Root.GetHerHis] fame by sailing across Beleriand solving crime. May the Shining Tentacle preserve us all.\n\nYou leave the stone, content in the knowledge that many centuries from now, scholars will be studying these certh carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est prête et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'[Root.GetFirstName], fière progéniture d'une sainte union entre Odin, une jument sauvage et trois gnomes des forêts, paya grassement Óleifr pour qu'il grave ces runes. Naviguer à bord de son drakkar volant au-dessus des territoires des Nordiques pour combattre le crime accompagné de son équipage de douze lapins chantants aura valu à [Root.GetFirstName] sa célébrité. Puisse le Tentacule étincelant nous protéger tous.'\n\nVous laissez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps effacée, des érudits étudieront ces runes gravées pour essayer de retrouver la sagesse de ses mots.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n'[Root.GetFirstName], [Root.GetSonDaughter] voller Stolz aus einer heiligen Vereinigung zwischen Odin, einer wilden Stute und drei Waldschraten, zahlte Óleifr gut für das Gravieren dieser Runen. Mit [Root.GetHerHis] fliegenden Langschiff und der Besatzung aus zwölf singenden Hasen, hat [Root.GetFirstName] [Root.GetHerHis] seinen Ruhm in den nordischen Landen durch den Kampf gegen die Kriminalität erworben. Möge der leuchtende Tentakel uns alle beschützen.'\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen, wenn die Farbe des Steins bereits verblasst sein wird, Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\n[Root.GetFirstName], orgulloso [Root.GetSonDaughter] de una unión sagrada entre Odín, una yegua salvaje y tres gnomos del bosque, pagó generosamente a Óleifr para tallar estas runas. Con [Root.GetHerHis] drakkar volador y su tripulación de doce conejos cantarines, [Root.GetFirstName] obtuvo [Root.GetHerHis] fama por navegar a través de las tierras Nórdicas para resolver el crimen. Que el Tentáculo Brillante nos preserve a todos nosotros.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_TOG_552;The standing stone you commissioned has been finished and raised on the spot you chose for it. You examine the certh:\n\n[Root.GetFirstName], [Root.GetSonDaughter] of [Root.Father.GetFirstName] and [Root.Mother.GetFirstName], had this stone raised in memory of [Root.GetHerselfHimself] in his own lifetime. Let it be said that [Root.GetHerHis] love for mead and spirits was second to none.\n\nYou leave the stone, content in the knowledge that many centuries from now, scholars will be studying these certh carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est prête et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'Cette pierre a été commandée et érigée de son vivant par [Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] et de [Root.Mother.GetFirstName] pour honorer sa mémoire. Sachez que sa soif d'hydromel et de spiritueux était sans égale.'\n\nVous laissez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps effacée, des érudits étudieront ces runes gravées pour essayer de retrouver la sagesse de ses mots.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n'[Root.GetFirstName], [Root.GetSonDaughter] von [Root.Father.GetFirstName] und [Root.Mother.GetFirstName], hat diesen Stein zum Gedenken an [Root.GetHerselfHimself] zu Lebzeiten errichtet. [Root.GetHerHis] Liebe für Met und Spirituelles war unangefochten.'\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen, wenn die Farbe des Steins bereits verblasst sein wird, Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\n[Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] y [Root.Mother.GetFirstName], alzó esta piedra en memoria de [Root.GetHerselfHimself] en vida. Debe decirse que [Root.GetHerHis] amor por el aguamiel los y licores era insuperable.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_TOG_553;The standing stone you commissioned has been finished and raised on the spot you chose for it. You examine the certh:\n\n[Root.GetFirstName], the [Root.GetSonDaughter] of [Root.Father.GetFirstName], ordered this stone raised during [Root.GetHerHis] own lifetime. It is true that [Root.GetHerHis] beauty and fair features were without equal in all the lands traveled by men and elves.\n\nYou leave the stone, content in the knowledge that many centuries from now, scholars will be studying these certh carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est prête et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'Cette pierre a été commandée et érigée de son vivant par [Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] et de [Root.Mother.GetFirstName] pour honorer sa mémoire. Il est vrai que sa beauté et ses valeurs d'équité étaient sans égales sur toutes les terres où l'homme a posé le pied. Sculptée par Alfr et peinte par Einarr.'\n\nVous laissez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps effacée, des érudits étudieront ces runes gravées pour essayer de retrouver la sagesse de ses mots.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n'[Root.GetFirstName], [Root.GetSonDaughter] von [Root.Father.GetFirstName], hat die Errichtung dieses Steins schon zu [Root.GetHerHis] Lebzeiten in Auftrag gegeben. [Root.GetHerHis] Schönheit und guter Charakter waren in allen von Menschen besiedelten Landen konkurrenzlos. Alfr gravierte, Einarr bemalte den Stein.'\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen, wenn die Farbe des Steins bereits verblasst sein wird, Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\n[Root.GetFirstName], el [Root.GetSonDaughter] de [Root.Father.GetFirstName], ordenó alzar esta durante [Root.GetHerHis] propia vida. Es verdad que [Root.GetHerHis] belleza y personalidad justa eran sin igual en todas las tierras habitadas por los hombres. Tallada por Alfr, pintada por Einarr.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_TOG_554;The standing stone you commissioned has been finished and raised on the spot you chose for it. You examine the certh:\n\n[Root.GetFirstName], [Root.GetSonDaughter] of [Root.Father.GetFirstName] and [Root.Mother.GetFirstName], had this stone carved in [Root.GetHerHis] own memory. Though [Root.GetSheHe] was slight of size, [Root.GetFirstName] had the will of a god.\n\nYou leave the stone, content in the knowledge that many centuries from now, scholars will be studying these certh carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est prête et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'Cette pierre a été commandée et érigée par [Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] et de [Root.Mother.GetFirstName] pour honorer sa propre mémoire. Même si [Root.GetFirstName] n'était pas de grande taille, [Root.GetSheHe] avait la volonté d'un géant. De son vivant, [Root.GetFirstName] fit graver cette pierre commémorative par Oddr.'\n\nVous laissez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps effacée, des érudits étudieront ces runes gravées pour essayer de retrouver la sagesse de ses mots.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n'[Root.GetFirstName], [Root.GetSonDaughter] von [Root.Father.GetFirstName] und [Root.Mother.GetFirstName], hat diesen Stein zu eigenen Gedenken errichten lassen. Auch wenn [Root.GetSheHe] klein von Körpergröße war, so hatte [Root.GetFirstName] doch den Willen eines Giganten. Oddr meisselte diesen Gedenkstein, während [Root.GetSheHe] lebte.'\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen, wenn die Farbe des Steins bereits verblasst sein wird, Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\n[Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] y [Root.Mother.GetFirstName], hizo tallar esta piedra en [Root.GetHerHis] propia memoria. Aunque [Root.GetSheHe] era de tamaño pequeño, [Root.GetFirstName] tenía la voluntad de un gigante. Oddr talló este memorial cuando [Root.GetSheHe] vivía.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_TOG_555;The standing stone you commissioned has been finished and raised on the spot you chose for it. You examine the certh:\n\nThis stone was raised by [Root.GetFirstName], [Root.Father.GetFirstName]'s [Root.GetSonDaughter], to celebrate [Root.GetHerHis] great wisdom. Truly no greater thinker lived in this age, or the ones before.\n\nYou leave the stone, content in the knowledge that many centuries from now, scholars will be studying these certh carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est prête et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'Cette pierre a été érigée par [Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName], afin de célébrer sa grande sagesse. Jamais il n'y eut de plus grand penseur durant cette ère ou les précédentes. Ces runes furent gravées par Toke.'\n\nVous laissez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps effacée, des érudits étudieront ces runes gravées pour essayer de retrouver la sagesse de ses mots.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n'Dieser Stein wurde von [Root.GetFirstName], [Root.Father.GetFirstName]s [Root.GetSonDaughter] errichtet, um [Root.GetHerHis] große Weisheit zu feiern. Es gab wahrlich keinen größeren Denker in dieser Zeit oder den Zeiten davor. Toke gravierte diese Runen ein.'\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen, wenn die Farbe des Steins bereits verblasst sein wird, Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\nEsta piedra fue alzada por [Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName], para celebrar [Root.GetHerHis] gran sabiduría. Verdaderamente no vivió mayor pensador en esta época o las anteriores. Toke talló estas runas.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_TOG_556;The standing stone you commissioned has been finished and raised on the spot you chose for it. You examine the certh:\n\n[Root.GetFirstName] the Hapless, [Root.GetSonDaughter] of [Root.Father.GetFirstName] and [Root.Mother.GetFirstName], somehow managed to see this stone raised in [Root.GetHerHis] own memory. Many said [Root.GetSheHe] was worthless and would amount to nothing, and perhaps they were right. The great Harfin, whose skill with women was legendary, took pity and carved these words.\n\nYou leave the stone, content in the knowledge that many centuries from now, scholars will be studying these certh carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est terminée et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'[Root.GetFirstName] le Malheureux, [Root.GetSonDaughter] de [Root.Father.GetFirstName] et de [Root.Mother.GetFirstName], parvint inexplicablement à faire ériger cette pierre en sa mémoire. Nombreux sont ceux qui disaient que [Root.GetFirstName] était inutile et ne valait rien, et peut-être avaient-ils raison. Le grand Tjudmund, légendaire de par son succès auprès de la gent féminine, en eut pitié et grava ces mots.'\n\nVous laissez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps effacée, des érudits étudieront ces runes gravées pour essayer de retrouver la sagesse de ses mots.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n'[Root.GetFirstName] der/die Glücklose, [Root.GetSonDaughter] von [Root.Father.GetFirstName] und [Root.Mother.GetFirstName], konnte irgendwie diesen Stein zu [Root.GetHerHis] eigenen Ehren aufrichten. Viele sagten, dass [Root.GetSheHe] wertlos war und nichts auf die Reihe brachte, vielleicht hatten sie damit recht. Der große Tjudmund, dessen Fertigkeit im Umgang mit Frauen unerreicht war, ließ aus Mitleid diese Worte eingravieren.'\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen, wenn die Farbe des Steins bereits verblasst sein wird, Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\n[Root.GetFirstName] el Desafortunado, [Root.GetSonDaughter] de [Root.Father.GetFirstName] y [Root.Mother.GetFirstName], se las arregló para ver alzada esta piedra en [Root.GetHerHis] propia memoria. Muchos dijeron que [Root.GetSheHe] era inútil y que no equivaldría a nada, y tal vez tenían razón. El gran Tjudmund, cuya habilidad con las mujeres era legendaria, se apiadó y talló estas palabras.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_TOG_557;The standing stone you commissioned has been finished and raised on the spot you chose for it. You examine the certh:\n\n[Root.GetFirstName], [Root.GetSonDaughter] of [Root.Father.GetFirstName] and [Root.Mother.GetFirstName], commanded that this stone be erected in [Root.GetHerHis] lifetime. It was said that [Root.GetSheHe] had the strength of an Ent, and no one dared oppose this claim.\n\nYou leave the stone, content in the knowledge that many centuries from now, scholars will be studying these certh carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est terminée et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'Cette pierre a été commandée et érigée de son vivant par [Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] et de [Root.Mother.GetFirstName] pour honorer sa mémoire. On disait que [Root.GetFirstName] avait la force de dix hommes et personne n'osait contester cette affirmation. La pierre fut sculptée par Orm.'\n\nVous laissez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps effacée, des érudits étudieront ces runes gravées pour essayer de retrouver la sagesse de ses mots.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n'[Root.GetFirstName], [Root.GetSonDaughter] von [Root.Father.GetFirstName] und [Root.Mother.GetFirstName], beauftragte die Errichtung dieses Steins zu [Root.GetHerHis] Lebzeiten. Man sagte, dass [Root.GetSheHe] die Stärke von zehn Mann hatte und niemand dies in Frage stellte. Der Stein wurde von Orm gemeißelt.'\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen, wenn die Farbe des Steins bereits verblasst sein wird, Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\n[Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] y [Root.Mother.GetFirstName], encargó que esta piedra fuera erigida en [Root.GetHerHis] vida. Se dijo que [Root.GetSheHe] tenía la fuerza de diez hombres, y nadie se atrevió a oponerse a esta afirmación. La piedra fue tallada por Orm.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_TOG_558;The standing stone you commissioned has been finished and raised on the spot you chose for it. You examine the certh:\n\n[Root.GetFirstName] the Learned, who was the [Root.GetSonDaughter] of [Root.Father.GetFirstName] and [Root.Mother.GetFirstName], asked for this stone to be raised in [Root.GetHerHis] name. The knowledge [Root.GetSheHe] held of the world and all of its wonders was the envy of all.\n\nYou leave the stone, content in the knowledge that many centuries from now, scholars will be studying these certh carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est terminée et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'[Root.GetFirstName] l'Érudit, [Root.GetSonDaughter] de [Root.Father.GetFirstName] et de [Root.Mother.GetFirstName], demanda que cette pierre soit érigée en son nom. La vaste connaissance du monde et de ses merveilles qu'[Root.GetSheHe] possédait faisait l'envie de tous. Hrolfr grava ces mots.'\n\nVous laissez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps effacée, des érudits étudieront ces runes gravées pour essayer de retrouver la sagesse de ses mots.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n'[Root.GetFirstName] ist gebildet, war [Root.GetSonDaughter] von [Root.Father.GetFirstName] und [Root.Mother.GetFirstName], und beauftragte die Errichtung dieses Steins in [Root.GetHerHis] Namen. Das Wissen, das [Root.GetSheHe] über diese Welt und ihre Wunder innehatte, wurde von allen beneidet. Hrolfr gravierte diese Worte.'\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen, wenn die Farbe des Steins bereits verblasst sein wird, Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\n[Root.GetFirstName] el Ilustrado, que era [Root.GetSonDaughter] de [Root.Father.GetFirstName] y [Root.Mother.GetFirstName], pidió que esta piedra fuera alzada en [Root.GetHerHis] nombre. El conocimiento que [Root.GetSheHe] tenía del mundo y de todas sus maravillas era la envidia de todos. Hrolfr talló estas palabras.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
