#CODE;ENGLISH;FRENCH;GERMAN;SPANISH;ITALIAN;;x
c_gwathlo_vale_adj;Gwathlimrim;Gwathlimrim;;;Gwathlimrim;;x
c_gwathlo_basin;Gwathlolîn;Gwathlolîn;;;Gwathlolîn;;x
c_gwathlo_basin_adj;Gwathlolînrim;Gwathlolînrim;;;Gwathlolînrim;;x
c_angren;Lond Angren;Lond Angren;;;Lond Angren;;x
c_angren_adj;Lond Angrenrim;Lond Angrenrim;;;Lond Angrenrim;;x
c_gwathlo_mouth;Gwathlethir;Gwathlethir;;;Gwathlethir;;x
c_gwathlo_mouth_adj;Gwathlethirim;Gwathlethirim;;;Gwathlethirim;;x
c_bhainnan;Bhainnan;Bhainnan;;;Bhainnan;;x
c_bhainnan_adj;Bhainnanian;Bhainnanian;;;Bhainnanian;;x
c_dunered;Dunered;Dunered;;;Dunered;;x
c_dunered_adj;Duneredian;Duneredian;;;Duneredian;;x
c_duncillien;Duncillien;Duncillien;;;Duncillien;;x
c_duncillien_adj;Duncillienian;Duncillienian;;;Duncillienian;;x
c_udrost;Galtrev;Galtrev;;;Galtrev;;x
c_udrost_adj;Galtrevian;Galtrevian;;;Galtrevian;;x
c_talorgan;Talorgan;Talorgan;;;Talorgan;;x
c_talorgan_adj;Talorganian;Talorganian;;;Talorganian;;x
c_fidach;Fidach;Fidach;;;Fidach;;x
c_fidach_adj;Fidachian;Fidachian;;;Fidachian;;x
c_morbet;Morbet;Morbet;;;Morbet;;x
c_morbet_adj;Morbetian;Morbetian;;;Morbetian;;x
c_gyroth;Gyroth;Gyroth;;;Gyroth;;x
c_gyroth_adj;Gyrothian;Gyrothian;;;Gyrothian;;x
c_caladach;Caladach;Caladach;;;Caladach;;x
c_caladach_adj;Caladachian;Caladachian;;;Caladachian;;x
c_wredech;Wredech;Wredech;;;Wredech;;x
c_wredech_adj;Wredechian;Wredechian;;;Wredechian;;x
c_isendun;Isendun;Isendun;;;Isendun;;x
c_isendun_adj;Isendunian;Isendunian;;;Isendunian;;x
c_arithach;Arithach;Arithach;;;Arithach;;x
c_arithach_adj;Arithachian;Arithachian;;;Arithachian;;x
c_isenvale;Isenvale;Isenvale;;;Isenvale;;x
c_isenvale_adj;Isenvaleian;Isenvaleian;;;Isenvaleian;;x
c_larach;Larach;Larach;;;Larach;;x
c_larach_adj;Larachrim;Larachian;;;Larachrim;;x
c_north_central_enedwaith;North Central Enedwaith;North Central Enedwaith;;;North Central Enedwaith;;x
c_north_central_enedwaith_adj;North Central Enedwaithian;North Central Enedwaithian;;;North Central Enedwaithian;;x
c_south_central_enedwaith;South Central Enedwaith;South Central Enedwaith;;;South Central Enedwaith;;x
c_south_central_enedwaith_adj;South Central Enedwaithian;South Central Enedwaithian;;;South Central Enedwaithian;;x
c_cairill;Cairill;Cairill;;;Cairill;;x
c_cairill_adj;Cairillrim;Cairillian;;;Cairillrim;;x
c_west_enedwaith;West Enedwaith;West Enedwaith;;;West Enedwaith;;x
c_west_enedwaith_adj;West Enedwaithian;West Enedwaithian;;;West Enedwaithian;;x
c_north_of_lorien;Burh Anduin;Burh Anduin;;;Burh Anduin;;x
c_north_of_lorien_adj;Burh Anduinrim;Burh Anduinrim;;;Burh Anduinrim;;x
c_south_ninglor_vale;Imlad Ninglor;South Ninglor Vale;;;Imlad Ninglor;;x
c_south_ninglor_vale_adj;Imlad Ninglorim;South Ninglor Valeian;;;Imlad Ninglorim;;x
c_north_ninglor_vale;Sir Ninglor;North Ninglor Vale;;;Sir Ninglor;;x
c_north_ninglor_vale_adj;Sir Ninglorim;North Ninglor Valeian;;;Sir Ninglorim;;x
c_south_gladden;Amon Ninglorin;South Gladden;;;Amon Ninglorin;;x
c_south_gladden_adj;Amon Ninglorim;South Gladdenian;;;Amon Ninglorim;;x
c_north_gladden;Athrad Iaur;North Gladden;;;Athrad Iaur;;x
c_north_gladden_adj;Athradrim;North Gladdenian;;;Athradrim;;x
c_south_rhimdath;Methelburg;South Rhimdath;;;Methelburg;;x
c_south_rhimdath_adj;Methelburgrim;South Rhimdathian;;;Methelburgrim;;x
c_langwed_vale;Framsburg;Langwed Vale;;;Framsburg;;x
c_langwed_vale_adj;Framsburgrim;Langwed Valeian;;;Framsburgrim;;x
c_eredlangwed;Eredlangwed;Eredlangwed;;;Eredlangwed;;x
c_eredlangwed_adj;Eredlangwedrim;Eredlangwedian;;;Eredlangwedrim;;x
c_north_undeep;North Undeep;North Undeep;;;North Undeep;;x
c_north_undeep_adj;North Undeepian;North Undeepian;;;North Undeepian;;x
c_north_brownlands;North Brownlands;North Brownlands;;;North Brownlands;;x
c_north_brownlands_adj;North Brownlandsian;North Brownlandsian;;;North Brownlandsian;;x
c_north_east_brownlands;North East Brownlands;North East Brownlands;;;North East Brownlands;;x
c_north_east_brownlands_adj;North East Brownlandsian;North East Brownlandsian;;;North East Brownlandsian;;x
c_south_east_brownlands;South East Brownlands;South East Brownlands;;;South East Brownlands;;x
c_south_east_brownlands_adj;South East Brownlandsian;South East Brownlandsian;;;South East Brownlandsian;;x
c_south_undeep;South Undeep;South Undeep;;;South Undeep;;x
c_south_undeep_adj;South Undeepian;South Undeepian;;;South Undeepian;;x
c_south_brownlands;South Brownlands;South Brownlands;;;South Brownlands;;x
c_south_brownlands_adj;South Brownlandsian;South Brownlandsian;;;South Brownlandsian;;x
c_central_brownlands;Central Brownlands;Central Brownlands;;;Central Brownlands;;x
c_central_brownlands_adj;Central Brownlandsian;Central Brownlandsian;;;Central Brownlandsian;;x
c_south_opposite_lorien;Nan Anduin;Nan Anduin;;;Nan Anduin;;x
c_south_opposite_lorien_adj;Nan Anduinrim;Nan Anduinrim;;;Nan Anduinrim;;x
c_north_opposite_lorien;Amrùn Anduin;Amrùn Anduin;;;Amrùn Anduin;;x
c_north_opposite_lorien_adj;Amrùn Anduinrim;Amrùn Anduinrim;;;Amrùn Anduinrim;;x
c_west_bight;Wuduburg;West Bight;;;Wuduburg;;x
c_west_bight_adj;Wuduburgrim;West Bightian;;;Wuduburgrim;;x
c_opposite_gladden;Mallendan;Opposite Gladden;;;Mallendan;;x
c_opposite_gladden_adj;Mallendrim;Opposite Gladdenian;;;Mallendrim;;x
c_forest_gate;Forest Gate;Forest Gate;;;Forest Gate;;x
c_forest_gate_adj;Forest Gateian;Forest Gateian;;;Forest Gateian;;x
c_mirkmaer;Mirkmaer;Mirkmaer;;;Mirkmaer;;x
c_mirkmaer_adj;Mirkmaerim;Mirkmaerian;;;Mirkmaerim;;x
c_north_west_of_mirkwood;Imrad Laegrim;North West of Mirkwood;;;Imrad Laegrim;;x
c_north_west_of_mirkwood_adj;Laegrimrim;North West of Mirkwoodian;;;Laegrimrim;;x
c_north_of_mirkwood;Peleth Tawar;North of Mirkwood;;;Peleth Tawar;;x
c_north_of_mirkwood_adj;Peleth Tawarim;North of Mirkwoodian;;;Peleth Tawarim;;x
c_isenflow;Isenflow;Isenflow;;;Isenflow;;x
c_isenflow_adj;Isenflowian;Isenflowian;;;Isenflowian;;x
c_minas_tirith;Minas Tirith;Minas Tirith;;;Minas Tirith;;x
c_minas_tirith_adj;Minas Tirithian;Minas Tirithian;;;Minas Tirithian;;x
c_south_shire_1;Pinnath Luin;Pinnath Luin;;;Pinnath Luin;;x
c_south_shire_1_adj;Pinnath Luinrim;Pinnath Luinrim;;;Pinnath Luinrim;;x
c_south_shire_2;Gebin Luin;Gebin Luin;;;Gebin Luin;;x
c_south_shire_2_adj;Gebin Luinrim;Gebin Luinrim;;;Gebin Luinrim;;x
c_south_shire_3;Inlilò;Inlilò;;;Inlilò;;x
c_south_shire_3_adj;Inlilòrim;Inlilòrim;;;Inlilòrim;;x
c_sea_of_rhun;Sea of Rhun;Sea of Rhun;;;Sea of Rhun;;x
c_sea_of_rhun_adj;Sea of Rhunian;Sea of Rhunian;;;Sea of Rhunian;;x
c_sea_of_nurn;Sea of Nurn;Sea of Nurn;;;Sea of Nurn;;x
c_sea_of_nurn_adj;Sea of Nurnian;Sea of Nurnian;;;Sea of Nurnian;;x
c_evendim;Evendim;Evendim;;;Evendim;;x
c_evendim_adj;Evendimian;Evendimian;;;Evendimian;;x
c_long_lake;Long Lake;Long Lake;;;Long Lake;;x
c_long_lake_adj;Long Lakeian;Long Lakeian;;;Long Lakeian;;x
c_imlad_bay;Imlad Bay;Imlad Bay;;;Imlad Bay;;x
c_imlad_bay_adj;Imlad Bayian;Imlad Bayian;;;Imlad Bayian;;x
c_west_belfalas_bay;West Belfalas Bay;West Belfalas Bay;;;West Belfalas Bay;;x
c_west_belfalas_bay_adj;West Belfalas Bayian;West Belfalas Bayian;;;West Belfalas Bayian;;x
c_east_belfalas_bay;East Belfalas Bay;East Belfalas Bay;;;East Belfalas Bay;;x
c_east_belfalas_bay_adj;East Belfalas Bayian;East Belfalas Bayian;;;East Belfalas Bayian;;x
c_south_belfalas_bay;South Belfalas Bay;South Belfalas Bay;;;South Belfalas Bay;;x
c_south_belfalas_bay_adj;South Belfalas Bayian;South Belfalas Bayian;;;South Belfalas Bayian;;x
c_coast_of_harondor;Coast of Harondor;Coast of Harondor;;;Coast of Harondor;;x
c_coast_of_harondor_adj;Coast of Harondorian;Coast of Harondorian;;;Coast of Harondorian;;x
c_gulf_of_mirlond;Gulf of Mirlond;Gulf of Mirlond;;;Gulf of Mirlond;;x
c_gulf_of_mirlond_adj;Gulf of Mirlondian;Gulf of Mirlondian;;;Gulf of Mirlondian;;x
c_anduin_mouth_belfalas_bay;Anduin Mouth Belfalas Bay;Anduin Mouth Belfalas Bay;;;Anduin Mouth Belfalas Bay;;x
c_anduin_mouth_belfalas_bay_adj;Anduin Mouth Belfalas Bayian;Anduin Mouth Belfalas Bayian;;;Anduin Mouth Belfalas Bayian;;x
c_west_coast_of_belfalas;West Coast of Belfalas;West Coast of Belfalas;;;West Coast of Belfalas;;x
c_west_coast_of_belfalas_adj;West Coast of Belfalasian;West Coast of Belfalasian;;;West Coast of Belfalasian;;x
c_rivers_mouth_coast;River's Mouth Coast;River's Mouth Coast;;;River's Mouth Coast;;x
c_rivers_mouth_coast_adj;River's Mouth Coastian;River's Mouth Coastian;;;River's Mouth Coastian;;x
c_coast_of_anfalas;Coast of Anfalas;Coast of Anfalas;;;Coast of Anfalas;;x
c_coast_of_anfalas_adj;Coast of Anfalasian;Coast of Anfalasian;;;Coast of Anfalasian;;x
c_west_anfalas_coast;West Anfalas Coast;West Anfalas Coast;;;West Anfalas Coast;;x
c_west_anfalas_coast_adj;West Anfalas Coastian;West Anfalas Coastian;;;West Anfalas Coastian;;x
c_south_andrast_coast;South Andrast Coast;South Andrast Coast;;;South Andrast Coast;;x
c_south_andrast_coast_adj;South Andrast Coastian;South Andrast Coastian;;;South Andrast Coastian;;x
c_anduin_mouth;Anduin Mouth;Anduin Mouth;;;Anduin Mouth;;x
c_anduin_mouth_adj;Anduin Mouthian;Anduin Mouthian;;;Anduin Mouthian;;x
c_anduin_pelargir;Anduin Pelargir;Anduin Pelargir;;;Anduin Pelargir;;x
c_anduin_pelargir_adj;Anduin Pelargirian;Anduin Pelargirian;;;Anduin Pelargirian;;x
c_anduin_leb-ano;Anduin Leb-Ano;Anduin Leb-Ano;;;Anduin Leb-Ano;;x
c_anduin_leb-ano_adj;Anduin Leb-Anoian;Anduin Leb-Anoian;;;Anduin Leb-Anoian;;x
c_anduin_bend;Anduin Bend;Anduin Bend;;;Anduin Bend;;x
c_anduin_bend_adj;Anduin Bendian;Anduin Bendian;;;Anduin Bendian;;x
c_anduin_cair_andros;Anduin Cair Andros;Anduin Cair Andros;;;Anduin Cair Andros;;x
c_anduin_cair_andros_adj;Anduin Cair Androsian;Anduin Cair Androsian;;;Anduin Cair Androsian;;x
c_anduin_entwash;Anduin Entwash;Anduin Entwash;;;Anduin Entwash;;x
c_anduin_entwash_adj;Anduin Entwashian;Anduin Entwashian;;;Anduin Entwashian;;x
c_anduin_rauros;Anduin Rauros;Anduin Rauros;;;Anduin Rauros;;x
c_anduin_rauros_adj;Anduin Raurosian;Anduin Raurosian;;;Anduin Raurosian;;x
c_rauros;Rauros;Rauros;;;Rauros;;x
c_rauros_adj;Raurosian;Raurosian;;;Raurosian;;x
c_anduin_muil;Anduin Muil;Anduin Muil;;;Anduin Muil;;x
c_anduin_muil_adj;Anduin Muilian;Anduin Muilian;;;Anduin Muilian;;x
c_anduin_low_brown_lands;Anduin Low Brown Lands;Anduin Low Brown Lands;;;Anduin Low Brown Lands;;x
c_anduin_low_brown_lands_adj;Anduin Low Brown Landsian;Anduin Low Brown Landsian;;;Anduin Low Brown Landsian;;x
c_anduin_brown_lands;Anduin Brown Lands;Anduin Brown Lands;;;Anduin Brown Lands;;x
c_anduin_brown_lands_adj;Anduin Brown Landsian;Anduin Brown Landsian;;;Anduin Brown Landsian;;x
c_anduin_celebrant;Anduin Celebrant;Anduin Celebrant;;;Anduin Celebrant;;x
c_anduin_celebrant_adj;Anduin Celebrantian;Anduin Celebrantian;;;Anduin Celebrantian;;x
c_anduin_lorien;Anduin Lorien;Anduin Lorien;;;Anduin Lorien;;x
c_anduin_lorien_adj;Anduin Lorienian;Anduin Lorienian;;;Anduin Lorienian;;x
c_anduin_low_mirkwood;Anduin Low Mirkwood;Anduin Low Mirkwood;;;Anduin Low Mirkwood;;x
c_anduin_low_mirkwood_adj;Anduin Low Mirkwoodian;Anduin Low Mirkwoodian;;;Anduin Low Mirkwoodian;;x
c_anduin_gladden;Anduin Gladden;Anduin Gladden;;;Anduin Gladden;;x
c_anduin_gladden_adj;Anduin Gladdenian;Anduin Gladdenian;;;Anduin Gladdenian;;x
c_anduin_forest_gate;Anduin Forest Gate;Anduin Forest Gate;;;Anduin Forest Gate;;x
c_anduin_forest_gate_adj;Anduin Forest Gateian;Anduin Forest Gateian;;;Anduin Forest Gateian;;x
c_anduin_upper_mirkwood;Anduin Upper Mirkwood;Anduin Upper Mirkwood;;;Anduin Upper Mirkwood;;x
c_anduin_upper_mirkwood_adj;Anduin Upper Mirkwoodian;Anduin Upper Mirkwoodian;;;Anduin Upper Mirkwoodian;;x
c_anduin_gladden;Anduin Gladden;Anduin Gladden;;;Anduin Gladden;;x
c_anduin_gladden_adj;Anduin Gladdenian;Anduin Gladdenian;;;Anduin Gladdenian;;x
c_anduin_forest_gate;Anduin Forest Gate;Anduin Forest Gate;;;Anduin Forest Gate;;x
c_anduin_forest_gate_adj;Anduin Forest Gateian;Anduin Forest Gateian;;;Anduin Forest Gateian;;x
c_anduin_upper_mirkwood;Anduin Upper Mirkwood;Anduin Upper Mirkwood;;;Anduin Upper Mirkwood;;x
c_anduin_upper_mirkwood_adj;Anduin Upper Mirkwoodian;Anduin Upper Mirkwoodian;;;Anduin Upper Mirkwoodian;;x
c_morgul;Minas Morgul;Minas Morgul;;;Minas Morgul;;x
c_morgul_adj;Morgulian;Mogulien;;;Morgulian;;x
c_east_osgiliath;East Osgiliath;Osgiliath Est;;;East Osgiliath;;x
c_east_osgiliath_adj;Osgiliathian;Osgiliathien;;;Osgiliathian;;x
c_west_osgiliath;West Osgiliath;Osgiliath Ouest;;;West Osgiliath;;x
c_west_osgiliath_adj;Osgiliathian;Osgiliathien;;;Osgiliathian;;x
c_edhellond;Edhellond;Edhellond;;;Edhellond;;x
c_edhellond_adj;Edhellondian;Edhellondien;;;Edhellondian;;x
c_umbar;Umbar;Umbar;;;Umbar;;x
c_umbar_adj;Umbarrim;Umbarrim;;;Umbarrim;;x
c_pellardur;Pellardur;Pellardur;;;Pellardur;;x
c_pellardur_adj;Pellardurian;Pellardurien;;;Pellardurian;;x
c_caldun;Caldûr;Caldûr;;;Caldûr;;x
c_caldun_adj;Caldûrim;Caldûrim;;;Caldûrim;;x
c_maros;Marös;Marös;;;Marös;;x
c_maros_adj;Marösian;Marösien;;;Marösian;;x
c_barazon;Barazôn;Barazôn;;;Barazôn;;x
c_barazon_adj;Barazônian;Barazônien;;;Barazônian;;x
c_isigir;Isigir;Isigir;;;Isigir;;x
c_isigir_adj;Isigirian;Isigirien;;;Isigirian;;x
c_eradas;Eradäs;Eradäs;;;Eradäs;;x
c_eradas_adj;Eradäsian;Eradäsien;;;Eradäsian;;x
c_numeros;Númerös;Númerös;;;Númerös;;x
c_numeros_adj;Númerösian;Númerösien;;;Númerösian;;x
c_ardumir;Ardûmir;Ardûmir;;;Ardûmir;;x
c_ardumir_adj;Ardûmirian;Ardûmirien;;;Ardûmirian;;x
c_eithel_angir;Eithel Angir;Eithel Angir;;;Eithel Angir;;x
c_eithel_angir;Angirian;Angirien;;;Angirian;;x
c_urlutsu_nurn;Urlutsu Nurn;Urlutsu Nurn;;;Urlutsu Nurn;;x
c_urlutsu_nurn_adj;Nurnian;Nurnien;;;Nurnian;;x
c_nurumurl;Nurumurl;Nurumurl;;;Nurumurl;;x
c_nurumurl_adj;Nurumurlian;Nurumurlien;;;Nurumurlian;;x
c_sturlurtsa_nurn;Sturlurtsa Nurn;Sturlurtsa Nurn;;;Sturlurtsa Nurn;;x
c_sturlurtsa_nurn_adj;Nurnian;Nurnien;;;Nurnian;;x
c_olbamarl;Olbamarl;Olbamarl;;;Olbamarl;;x
c_olbamarl_adj;Olbamarlian;Olbamarlien;;;Olbamarlian;;x
c_gap_of_khand;Gap of Khand;Trouée de Khand;;;Gap of Khand;;x
c_gap_of_khand_adj;Khandian;Khandien;;;Khandian;;x
c_carn_telloth;Carn Telloth;Carn Telloth;;;Carn Telloth;;x
c_carn_telloth_adj;Tellothian;Tellothien;;;Tellothian;;x
c_ubesesh;Ubesesh;Ubesesh;;;Ubesesh;;x
c_ubesesh_adj;Ubeseshian;Ubeseshien;;;Ubeseshian;;x
c_kyzilkum;Kyzilkum;Kyzilkum;;;Kyzilkum;;x
c_kyzilkum_adj;Kyzilkumian;Kyzilkumien;;;Kyzilkumian;;x
c_upper_khand;Havais;Havais;;;Havais;;x
c_upper_khand_adj;Havaisian;Havaisian;;;Havaisian;;x
c_ammu_khand_adj;Ammu Khandian;Ammu Khandien;;;Ammu Khandian;;x
c_ammu_khand;Ammu Khand;Ammu Khand;;;Ammu Khand;;x
c_nurad;Ahrûl Admal;Ahrûl Admal;;;Ahrûl Admal;;x
c_nurad_adj;Ahrûl Admalrim;Ahrûl Admalrim;;;Ahrûl Admalrim;;x
c_laorki;Laorki;Laorki;;;Laorki;;x
c_laorki_adj;Laorkian;Laorkien;;;Laorkian;;x
c_sturlurtsa_khand;Sturlurtsa Khand;Sturlurtsa Khand;;;Sturlurtsa Khand;;x
c_sturlurtsa_khand_adj;Khandian;Khandien;;;Khandian;;x
c_kruk_mahur;Kruk Mahur;Kruk Mahur;;;Kruk Mahur;;x
c_kruk_mahur_adj;Krukmahurian;Krukmahurien;;;Krukmahurian;;x
c_lower_khand;Suthvais;Suthvais;;;Suthvais;;x
c_lower_khand_adj;Suthvaisian;Suthvaisien;;;Suthvaisian;;x
c_wastes_of_khand;Vatresh;Vatresh;;;Vatresh;;x
c_wastes_of_khand_adj;Vatreshian;Vatreshien;;;Vatreshian;;x
c_bogath;Bogath;Bogath;;;Bogath;;x
c_ershawar;Ershawar;Ershawar;;;Ershawar;;x
c_kas_auebel;Kas Auebel;Kas Auebel;;;Kas Auebel;;x
c_gizar;Gizar;Gizar;;;Gizar;;x
c_kupsha;Kupsha;Kupsha;;;Kupsha;;x
c_hills_of_kajbah;Hills of Kajbah;Collines de Kajbah;;;Hills of Kajbah;;x
c_korb_chelkar;Korb Chelkar;Korb Chelkar;;;Korb Chelkar;;x
c_oud_ilaz;Oud Ilaz;Oud Ilaz;;;Oud Ilaz;;x
c_kas_ilaz;Kas Ilaz;Kas Ilaz;;;Kas Ilaz;;x
c_mountains_of_kajbah;Mountains of Kajbah;Montagnes de Kajbah;;;Mountains of Kajbah;;x
c_wastes_of_kajbah;Wastes of Kajbah;Desert de Kajbah;;;Wastes of Kajbah;;x
c_bogath_adj;Bogathian;Bogathien;;;Bogathian;;x
c_ershawar_adj;Ershawarian;Ershawarien;;;Ershawarian;;x
c_kas_auebel_adj;Auebelian;Auebelien;;;Auebelian;;x
c_gizar_adj;Gizarian;Gizarien;;;Gizarian;;x
c_kupsha_adj;Kupshaian;Kupshaien;;;Kupshaian;;x
c_hills_of_kajbah_adj;Kajbahian;Kajbahien;;;Kajbahian;;x
c_korb_chelkar_adj;Chelkarian;Chelkarien;;;Chelkarian;;x
c_oud_ilaz_adj;Ilazian;Ilazien;;;Ilazian;;x
c_kas_ilaz_adj;Ilazian;Ilazien;;;Ilazian;;x
c_mountains_of_kajbah_adj;Kajbahian;Kajbahien;;;Kajbahian;;x
c_wastes_of_kajbah_adj;Kajbahian;Kajbahien;;;Kajbahian;;x
c_kadar_argon;Kadar Argon;Kadar Argon;;;Kadar Argon;;x
c_west_amrun;West Amrûn;Amrûn Ouest;;;West Amrûn;;x
c_east_amrun;East Amrûn;Amrûn Est;;;East Amrûn;;x
c_korb_taskral;Korb Taskral;Korb Taskral;;;Korb Taskral;;x
c_korondaj;Korondaj;Korondaj;;;Korondaj;;x
c_korb_haruzan;Korb Haruzan;Korb Haruzan;;;Korb Haruzan;;x
c_thrijha_peh;Thrijha Peh;Thrijha Peh;;;Thrijha Peh;;x
c_vale_of_haruz;Vale of Haruz;Val d'Haruz;;;Vale of Haruz;;x
c_feah;Feah;Feah;;;Feah;;x
c_kadar_argon_adj;Argonian;Argonien;;;Argonian;;x
c_west_amrun_adj;Amrûnian;Amrûnien;;;Amrûnian;;x
c_east_amrun_adj;Amrûnian;Amrûnien;;;Amrûnian;;x
c_korb_taskral_adj;Taskralian;Taskralien;;;Taskralian;;x
c_korondaj_adj;Korondajian;Korondajien;;;Korondajian;;x
c_korb_haruzan_adj;Haruzanian;Haruzanien;;;Haruzanian;;x
c_thrijha_peh_adj;Thrijhapehien;Thrijhapehien;;;Thrijhapehien;;x
c_vale_of_haruz_adj;Haruzian;Haruzien;;;Haruzian;;x
c_feah_adj;Feahian;Feahien;;;Feahian;;x
c_durthang;Durthang;Durthang;;;Durthang;;x
c_durthang_adj;Durthangian;Durthangien;;;Durthangian;;x
c_cair_andros;Aranelaith;Aranelaith;;;Aranelaith;;x
c_cair_andros_adj;Aranelaithrim;Aranelaithrim;;;Aranelaithrim;;x
c_tuckborough;Tuckland;Bourg-de-Touque;;;Tuckland;;x
c_tuckborough_adj;Tucklandian;Touques;;;Tucklandian;;x
c_greenholm;Greenholm;Greenholm;;;Greenholm;;x
c_greenholm_adj;Greenholmian;Greenholmian;;;Greenholmian;;x
c_undertowers;Undertowers;Tours d'Endessous;;;Undertowers;;x
c_undert_adj;Undertowerian;Undertowerian;;;Undertowerian;;x
c_west_dagorlad;Dead Marshes;Marais-des-Morts;;;Dead Marshes;;x
c_west_dagorlad_adj;Marshian;Marshian;;;Marshian;;x
c_east_dagorlad;Dagorlad;Dagorlad;;;Dagorlad;;x
c_east_dagorlad_adj;Dagorladian;Dagorladian;;;Dagorladian;;x
c_vale_of_thrain;Vale of Thrain;Val de Thrain;;;Vale of Thrain;;x
c_vale_of_thrain_adj;Thrainian;Thrainian;;;Thrainian;;x
c_jarannit;Jä-rannit;Jä-rannit;;;Jä-rannit;;x
c_jarannit_adj;Jä-rannitrim;Jä-rannitian;;;Jä-rannitrim;;x
c_taurorthon;Taur Orthon;Taur Orthon;;;Taur Orthon;;x
c_taurorthon_adj;Taur Orthonrim;Taur Orthonian;;;Taur Orthonrim;;x
c_talvi_muri;Talvi-mûri;Talvi-mûri;;;Talvi-mûri;;x
c_talvi_muri_adj;Talvi-mûrim;Talvi-mûrian;;;Talvi-mûrim;;x
c_derndingle;Derndingle;Derndingle;;;Derndingle;;x
c_derndingle_adj;Derndinglian;Derndinglian;;;Derndinglian;;x
c_farakudum;Farakudum;Farakudum;;;Farakudum;;x
c_farakudum_adj;Farakudum;Farakudum;;;Farakudum;;x
c_zirakzinbar;Zirakzinbar;Zirakzinbar;;;Zirakzinbar;;x
c_zirakzinbar_adj;Zirakzinbarian;Zirakzinbarian;;;Zirakzinbarian;;x
c_tamnogoth;Tamnogoth;Tamnogoth;;;Tamnogoth;;x
c_tamnogoth_adj;Tamnogothian;Tamnogothian;;;Tamnogothian;;x
c_lithimm;Lithimm;Lithimm;;;Lithimm;;x
c_lithimm_adj;Lithimmian;Lithimmian;;;Lithimmian;;x
c_redhorn_pass;Redhorn Pass;Caradhras;;;Redhorn Pass;;x
c_redhorn_pass_adj;Redhornian;Redhornian;;;Redhornian;;x
c_upper_carnen;Orchal Carnen;Orchal Carnen;;;Orchal Carnen;;x
c_upper_carnen_adj;Orchalrim;Orchalrim;;;Orchalrim;;x
c_celduin;Celduinim;Celduinim;;;Celduinim;;x
c_celduin_adj;Celduinimrim;Celduinimrim;;;Celduinimrim;;x
c_south_celduin;Dúven Celduin;Dúven Celduin;;;Dúven Celduin;;x
c_south_celduin_adj;Dúvenrim;Dúvenrim;;;Dúvenrim;;x
c_amon_hen;Amon Hen;Amon Hen;;;Amon Hen;;x
c_amon_hen_adj;Amon Henrim;Amon Henrim;;;Amon Henrim;;x
c_far_north_moors;Barandalf;Barandalf;;;Barandalf;;x
c_greenholm;Greenholm;Vertchêne;;;Greenholm;;x
c_undertowers;Undertowers;Undertowers;;;Undertowers;;x
c_aughaire;Aughaire;Aughaire;;;Aughaire;;x
c_aughaire_adj;Aughairim;Aughairim;;;Aughairim;;x
c_imlad_balchorth;Ram Dúath;Ram Dúath;;;Ram Dúath;;x
c_imlad_balchorth_adj;Ram Dúathrim;Ram Dúathrim;;;Ram Dúathrim;;x
c_maethad;Fasach-larran;Fasach-larran;;;Fasach-larran;;x
c_maethad_adj;Iarranrim;Iarranrim;;;Iarranrim;;x
c_gorothlad;Fasach-falroid;Fasach-falroid;;;Fasach-falroid;;x
c_gorothlad_adj;Falroidrim;Falroidrim;;;Falroidrim;;x
c_ravda;Malenhad;Malenhad;;;Malenhad;;x
c_ravda_adj;Malenhadrim;Malenhadrim;;;Malenhadrim;;x
c_kuska;Imlad Balcorth;Imlad Balcorth;;;Imlad Balcorth;;x
c_kuska_adj;Balcorthrim;Balcorthrim;;;Balcorthrim;;x
c_carn_dum;Carn Dûm;Carn Dûm;;;Carn Dûm;;x
c_carn_dum_adj;Carn Dûmrim;Carn Dûmrim;;;Carn Dûmrim;;x
c_monts_of_angmar;Himbar;Himbar;;;Himbar;;x
c_monts_of_angmar_adj;Himbarim;Himbarim;;;Himbarim;;x
c_angsiril;Urugarth;Urugarth;;;Urugarth;;x
c_angsiril_adj;Urugarth;Urugarth;;;Urugarth;;x
c_morkai;Gorothlad;Gorothlad;;;Gorothlad;;x
c_morkai_adj;Gorothlad;Gorothlad;;;Gorothlad;;x
c_cangash;Cangash;Cangash;;;Cangash;;x
c_cangash_adj;Cangashrim;Cangashrim;;;Cangashrim;;x
c_angsul;Angsul;Angsul;;;Angsul;;x
c_angsul_adj;Angsulrim;Angsulrim;;;Angsulrim;;x
c_shedun;Duvuinen;Duvuinen;;;Duvuinen;;x
c_shedun_adj;Duvuinenrim;Duvuinenrim;;;Duvuinenrim;;x
c_litash;Nan Gurth;Nan Gurth;;;Nan Gurth;;x
c_litash_adj;Nan Gurthrim;Nan Gurthrim;;;Nan Gurthrim;;x
c_dol_amroth;Dol Amroth;Dol Amroth;;;Dol Amroth;;x
c_dol_amroth_adj;Dol Amrothrim;Dol Amrothrim;;;Dol Amrothrim;;x
c_annuminas;Annúminas;Annúminas;;;Annúminas;;x
c_annuminas_adj;Annúminasrim;Annúminasrim;;;Annúminasrim;;x
c_far_north_moors_adj;Barandalfrim;Barandalfrim;;;Barandalfrim;;x
c_thror_combe;Thrór's Coomb;Combe de Thrór;;;Thrór's Coomb;;x
c_thror_combe_adj;Thrórim;Thrórim;;;Thrórim;;x
