#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
LEDGER_SORT_DELAYED;?Click to sort using this column?;?Cliquez pour trier cette colonne?;?Zum Sortieren nach dieser Spalte hier klicken?;;?Clic para ordenar usando esta columna?;;;;;;;;;x
EVTOPTA3569;It looks rather harmless. I'll help you;Cela semble plut? s?, je vais vous aider;Das sieht recht ungef?rlich aus. Ich werde Euch helfen;;Parece inofensivo. Te ayudar?;;;;;;;;;x
EVTOPTB3569;This is as close as I'll get to that monstrosity!;Je ne veux pas m'approcher davantage de cette monstruosit?!;Weiter als bis hier werde ich mich an dieses Monstrum auf keinen Fall heranwagen!;;?sto es lo m?imo que me acercar?a tal monstruosidad!;;;;;;;;;x
EVTDESC3670;With [From.GetTitledFirstName]'s help it was easy to remove the beehive, until we dropped it on the ground...;Avec l'aide de [From.GetTitledFirstName], d?ruire la ruche fut facile, jusqu'?ce que nous la laissions tomber au sol?Mit [From.GetTitledFirstName]s Hilfe gelang es ohne Schwierigkeiten, den Bienenstock zu entfernen.;;Con la ayuda de [From.GetTitledFirstName] result?f?il retirar la colmena, hasta que se nos cay?al suelo...;;;;;;;;;x
EVTOPTA3670;None of us were harmed but the bees wasn't happy...;Aucun de nous ne fut bless? mais les abeilles n'?aient pas contentes?Keiner von uns wurde verletzt, nur die Bienen waren wenig entz?kt ...;;Ninguno de nosotros sufri?da?s pero a las abejas no les gust?..;;;;;;;;;x
EVTOPTB3670;The bees managed to sting [From.GetTitledFirstName] several times!;Les abeilles r?ssirent ?piquer [From.GetTitledFirstName] plusieurs fois !;Die Bienen bohrten einige Male ihre Stachel in [From.GetTitledFirstName]!;;?as abejas consiguieron picar a [From.GetTitledFirstName] varias veces!;;;;;;;;;x
EVTOPTC3670;The bee sting made [From.GetTitledFirstName] ill;Les piq?es d'abeilles rendirent [From.GetTitledFirstName] malade;[From.GetTitledFirstName] wurde ganz schlecht vom Gift der Bienen;;La picadura de abeja hizo que [From.GetTitledFirstName] cayera enfermo;;;;;;;;;x
EVTDESC3671;I had to remove the beehive all by myself when [From.GetTitledFirstName] refused to go near it. It looked harmless but [From.GetTitledFirstName] was sweating and looked as if [From.GetSheHe] would faint at any time.;Je dus d?ruire la ruche sans aide lorsque [From.GetTitledFirstName] refusa de s'en approcher. ? n'avait rien d'effrayant, mais [From.GetTitledFirstName] transpirait et le sol n'allait pas tarder ?se d?ober sous ses pieds.;Ich war gezwungen den Bienenstock allein zu entfernen, denn [From.GetTitledFirstName] weigerte sich, dem Nest n?erzukommen. Es sah nicht weiter schlimm aus, doch [From.GetTitledFirstName] schwitzte Blut und Wasser und wirkte, als wolle [From.GetSheHe] er alsbald in Ohnmacht fallen.;;Tuve que retirar la colmena por mi cuenta porque [From.GetTitledFirstName] rechaz?acercarse a ella. Parec? inofensiva pero [From.GetTitledFirstName] estaba sudando y parec? que iba a desmayarse en cualquier momento.;;;;;;;;;x
EVTOPTA3671;Coward! It's your fault if the bees sting me;L?he ! C'est de votre faute si les abeilles m'ont piqu?Feigling! Es ist allein Eure Schuld, wenn die Bienen mich stechen;;?obarde! Si las abejas me pican es culpa tuya;;;;;;;;;x
EVTDESC3585;My alchemy 'kit' arrived with a small book, containing instructions for how to mix different substances without causing things to explode or start burning. It might be a good idea to read the book before fiddling with the alchemical ingredients...;Mon ?kit? d'alchimie est arriv?accompagn?d'un petit livre expliquant comment m?anger diff?entes substances sans rien faire exploser ou br?er. Ce serait une bonne id? de lire le livre avant de jouer avec les ingr?ients alchimiques?Zusammen mit einem kleinen B?hlein, das verschiedene Anleitungen zum explosionsfreien Mischen der au?rgew?nlichsten Ingredienzien enthielt, traf meine Alchemie-Ausr?tung eines Tages ein. Es d?fte geraten sein, dieses B?hlein eingehend zu studieren, bevor ich mich ans Experimentieren begebe ...;;Mi equipo de alquimia lleg?junto con un peque? manual de instrucciones que indica c?o mezclar diferentes sustancias sin que exploten o ardan. Puede que sea buena idea consultarlo antes de comenzar a manipular los productos de alquimia...;;;;;;;;;x
EVTOPTA3585;Nah, I start fiddling with it at once;Non, je vais m'y mettre sans attendre;Ach was k?mert mich das B?hlein ... ich werde sofort mit der Arbeit beginnen;;Da igual, comenzar?a manipularlos directamente;;;;;;;;;x
EVTTOOLTIPA3586;starts fiddling with alchemy without any prior knowledge;Commen?ns ?jouer ?l'alchimiste sans aucune connaissance;beginnt ohne Vorkenntnisse mit dem Experimentieren;;comienza a manipular la alquimia sin conocimientos previos;;;;;;;;;x
EVTOPTB3585;Read up on alchemy first;Lisons d'abord ce recueil;Auf dem Gebiet der Alchemie kundig machen;;Leer?sobre la alquimia primero;;;;;;;;;x
EVTTOOLTIPB3586;researches alchemy before fiddling with it;Etudions l'alchimie avant de la pratiquer;erwirbt grunds?zliche Kenntnisse vor dem Start eigener Experimente;;investiga acerca de la alquimia antes de manipular nada;;;;;;;;;x
EVTOPTC3585;I should be careful. I still remember what happened to my uncle...;Je dois faire preuve de prudence. Je me souviens encore de ce qui est arriv??mon oncle?Ich sollte mich in Acht nehmen. Immerhin wei?ich noch gut, wie meinem Onkel damals geschah ...;;Deber? tener cuidado. A? recuerdo lo que le pas?a mi t??;;;;;;;;x
EVTDESC3586;The liquid dripped through the labyrinth of glass bottles blown in various forms and sizes. As it reached the end of the funnel, a drop of the liquid quivered on the edge before it slowly fell towards the awaiting bowl.;Le liquide gouttait ?travers le labyrinthe de bouteilles en verre de toutes les formes et de toutes les tailles. Alors qu'il atteignait la fin de l'ampoule de coul?, une goutte du liquide atteint le bord de l'ampoule et h?ita avant de plonger lentement dans le bol qui l'attendait.;Die Fl?sigkeit fand ihren Weg durch ein Labyrinth aus R?ren und Fl?chchen verschiedenster Formungen. Endlich bildete sich ein kostbarer Tropfen am Ende des R?rensystems, der allm?lich anschwoll, und schlie?ich in die Auffangschale hinabfiel.;;El l?uido se derram?a trav? de un laberinto de botellas de cristal soplado de distintas formas y tama?s. Al llegar al final del embudo, una gota del l?uido se estremeci?en el borde y luego cay?lentamente sobre el recipiente dispuesto.;;;;;;;;;x
EVTOPTA3586;Careful now...;Aaaaaattention?Sachte, ganz sachte ...;;Cuidado ahora...;;;;;;;;;x
EVTTOOLTIP3587;Exploding Experiment!;Exp?ience explosive !;Explodierende Versuchsanordnung!;;?xperimento explosivo!;;;;;;;;;x
EVTTOOLTIP3588;Lead and Gold!;Du plomb en or !;Blei und Gold!;;?lomo y oro!;;;;;;;;;x
EVTDESC3587;As the liquid slowly but steadily dripped into the bowl I waited eagerly for the substance to cool down. When finally every last drop was in the bowl darkness enveloped the castle and I had to light a candle to properly examine the liquid, which exploded.;Alors que le liquide gouttait lentement mais s?ement dans le bol, j'attendais avec impatience que la substance refroidisse. Lorsque la derni?e goutte tomba dans le bol, l'obscurit?enveloppa le ch?eau et je dus allumer une bougie pour examiner avec soin le liquide... qui explosa.;W?rend die Fl?sigkeit langsam und allm?lich in die Sammelschale tropfte, erwartete ich gespannt ihre Abk?lung. Nachdem endlich der letzte Tropfen in die Schale geflossen war, war es schon dunkel in den Kammern der Burg. Als ich sodann in dem Wunsch, die Fl?sigkeit in Augenschein zu nehmen, ein Licht entz?dete, explodierte dieselbige prompt.;;El l?uido goteaba de forma lenta pero constante en el recipiente mientras yo esperaba ansiosamente a que la sustancia se enfriara. Cuando por fin cay?la ?tima gota, la oscuridad hab? envuelto el castillo. Tuve que encender una vela para examinar adecuadamente el l?uido y este explot?;;;;;;;;;x
EVTOPTA3587;What will [Root.Spouse.GetFirstName] say when [Root.Spouse.GetSheHe] sees my face?;Que dira [Root.Spouse.GetFirstName] lorsque je lui montrerai mon visage ?;Was wird nur [Root.Spouse.GetFirstName] sagen, wenn [Root.Spouse.GetSheHe] mein ru?chwarzes Antlitz erblickt?;;?u?dir?[Root.Spouse.GetFirstName] cuando vea mi cara?;;;;;;;;;x
EVTOPTB3587;My eyebrows!;Mes sourcils !;Meine sch?en Brauen!;;?is cejas!;;;;;;;;;x
EVTDESC3588;The disappointment I felt when the liquid solidified was quickly replaced by joy when I realized that, instead of a Philosopher's Stone, I had created...;La d?eption qui m'emplit lorsque le liquide se solidifia et fut vite remplac? par la joie lorsque je r?lisai que, plut? qu'une pierre philosophale, j'avais cr??Die Entt?schung, die mich erfasste, als ich sah, dass die Fl?sigkeit sich nicht in den Stein der Weisen verwandelte, schlug urpl?zlich um ?es war ...;;La decepci? que experiment?cuando el l?uido se solidific?fue r?idamente reemplazada por alegr? al ver que, en vez de una Piedra Filosofal, hab? creado...;;;;;;;;;x
EVTOPTA3588;Gold! I have created gold!;De l'or ! J'ai cr? de l'or !;Gold! Es ist vollbracht! Es ist Gold!;;?ro! ?e creado oro!;;;;;;;;;x
EVTDESC3590;This illness is slowly killing me, sucking the life out of my bones and brain. Being a mystic I have knowledge of a potion rumored to cure any illness but even as I prepare the potion I fear it might kill me instead of curing me...;Cette maladie me tue ?petit feu, drainant la vie hors de mes os et de mon cerveau. En tant que mystique, je connais une potion qui gu?irait toute maladie, mais m?e si je pr?arais la potion, j'ai bien peur qu'elle me tue au lieu de me gu?ir?Die Krankheit bringt mich allm?lich um, sie saugt mir die Lebenskraft aus K?per und Geist. Als Gelehrter habe ich Kenntnisse von einem Mittel erworben, von dem es hei?, es k?ne mich heilen. Aber ich bin mir nicht sicher, vielleicht bringt mich das Mittel auch geradewegs um ...;;Esta enfermedad me est?matando lentamente, absorbe la vida de mis huesos y mi cerebro. Como soy m?tico, conozco una poci? que dicen puede curar cualquier enfermedad, pero incluso si preparo la poci? yo mismo, me temo que podr? matarme en vez de curarme...;;;;;;;;;x
EVTOPTB3590;I throw the potion away. I trust [Root.Religion.GetRandomGodName] will cure me!;J'ai jet?la potion. [Root.Religion.GetRandomGodName] me gu?ira, c'est certain !;Ich vernichte den Trank und vertraue auf Gott. [Root.Religion.GetRandomGodName] wird mich heilen!;;Me desprendo de la poci?. ?engo fe en que [Root.Religion.GetRandomGodName] me curar?;;;;;;;;;x
EVTOPTC3590;A real doctor should be able to make me better;Un vrai docteur devrait me permettre de me sentir mieux;Vielleicht kann mir ein richtiger Arzt helfen.;;Un m?ico de verdad deber? ser capaz de hacerme sentir mejor;;;;;;;;;x
EVTDESC3594;I am desperate for a cure, the sickness seems to get worse for every day. I heard [From.GetTitledFirstName] had concocted something that [From.GetSheHe] said could cure all illnesses.;Je d?esp?e de pouvoir gu?ir, la maladie semble s'empirer de jour en jour. J'ai entendu que [From.GetTitledFirstName] avait concoct?quelque chose qui pourrait gu?ir toutes les maladies.;Es bleibt mir nicht mehr viel Zeit. Eine Heilung muss bald erfolgen. Es hei?, dass [From.GetTitledFirstName] ein Gebr? ersonnen hat, von dem [From.GetSheHe] behauptet, es heile alle Gebrechen.;;Estoy desesperado por hallar una cura, la enfermedad empeora cada d?. O?que [From.GetTitledFirstName] hab? inventado algo que dijo pod? curar todos mis males.;;;;;;;;;x
EVTOPTB3593;My child is sick, the potion might cure them;Mon enfant est malade, la potion pourrait le soigner;Mein Kind ist krank, der Trank k?nte ihm m?licherweise helfen;;Mi hijo est?enfermo, puede que la poci? lo cure;;;;;;;;;x
EVTOPTC3593;My spouse [Root.Spouse.GetFirstName] is sick...;Ma femme [Root.Spouse.GetFirstName] est malade?Mein/e Gemahl/in [Root.Spouse.GetFirstName] ist krank ...;;Mi c?yuge [Root.Spouse.GetFirstName] sufre una enfermedad...;;;;;;;;;x
EVTOPTD3593;I don't dare let anyone try it;Je ne laisserai personne l'essayer;Ich werde es nicht zulassen, dass sich irgendjemand damit in Gefahr bringt;;No me atrevo a dejar que nadie lo pruebe;;;;;;;;;x
EVTOPTA3610;So be it!;Qu'il en soit ainsi !;So soll es sein!;;?ue as?sea!;;;;;;;;;x
EVTTOOLTIP3611;[This.GetTitledFirstName] is threatened with torture;[This.GetTitledFirstName] est sous la menace d'une torture;[This.GetTitledFirstName] wird mit Folter bedroht;;[This.GetTitledFirstName] est?amenazado con torturas;;;;;;;;;x
EVTDESC75065;[Root.job_treasurer.GetTitledFirstName]'s justice has brought peace to a troubled province. Fewer crimes are committed and fewer complaints are heard in the province. The peasants have never been happier!;La justice de [Root.job_treasurer.GetTitledFirstName] a ramen?la paix dans une province troubl?. Le nombre de crimes a diminu?et la contestation perd de la vigueur dans la province. Les paysans n'ont jamais ??aussi heureux !;[Root.job_treasurer.GetTitledFirstName]s Gerechtigkeit hat eine Provinz befriedet. Die Zahl der Untaten ist gesunken und die Beschwerden haben ein historisches Tief erreicht. Die Bauern sind gl?klich wie nie zuvor!;;La justicia de [Root.job_treasurer.GetTitledFirstName] ha tra?o la paz a una provincia revuelta. Ahora se cometen menos delitos y se oyen menos quejas. ?os campesinos nunca han estado m? felices!;;;;;;;;;x
opinion_count_wrong_gov_vs_liege;Wrong Government Type;Mauvais type de gouvernement;Falsche Regierungsform;;Tipo de gobierno err?eo;;;;;;;;;x
opinion_excom_lifted;Lifted Excommunication;Absolution;Exkommunikation aufgehoben;;Excomuni? levantada;;;;;;;;;x
CHAR_RELATION_CLOSE_DYNASTY;§$NAME$§! is a close member (§$REL$§!) of your Dynasty;§$NAME$§! est un parent proche (§$REL$§!) de votre Dynastie;§$NAME$§! ist ein naher Angeh?iger (§$REL$§!) Eurer Dynastie;;§$NAME$§! es un miembro cercano (§$REL$§!) de vuestra Dinast?;;;;;;;;;x
opinion_discovered_plotting;Discovered Backing a Plot;D?ouvert soutenant un complot;Unterst?zung eines Vorhaben wird entdeckt;;Descubierto respaldando una conspiraci?;;;;;;;;;x
STOP_BACKING_AMBITION_INTERACTION_0;Ask that ?[Recipient.GetBestName]? stop backing a plot.;Exiger de ?[Recipient.GetBestName]? d'arr?er de soutenir un complot.;?[Recipient.GetBestName]? auffordern, das Vorhaben nicht weiter zu unterst?zen.;;Pedir que ?[Recipient.GetBestName]? deje de respaldar la conspiraci?.;;;;;;;;;x
STOP_BACKING_AMBITION_INTERACTION_1;Ask that ?[Recipient.GetTitledFirstName]? stop backing ?[ThirdPartyCharacter.GetTitledFirstName]'s? plot to §$PLOT_NAME$§!.;Exiger de ?[Recipient.GetTitledFirstName]? d'arr?er de soutenir le complot de ?[ThirdPartyCharacter.GetTitledFirstName]? visant §$PLOT_NAME$§!.;Von ?[Recipient.GetTitledFirstName]? verlangen, das Vorhaben §$PLOT_NAME$§! von ?[ThirdPartyCharacter.GetTitledFirstName]'s? nicht mehr weiter zu unterst?zen.;;Pedir que ?[Recipient.GetTitledFirstName]? deje de respaldar la conspiraci? de ?[ThirdPartyCharacter.GetTitledFirstName]? para §$PLOT_NAME$§!.;;;;;;;;;x
STOP_BACKING_AMBITION_INTERACTION_2;If [Recipient.GetSubjectPronoun] refuses, we have a reason to imprison [Recipient.GetObjectPronoun].;Si [Recipient.GetSubjectPronoun] refuse, nous avons des raisons de l'emprisonner.;Wenn [Recipient.GetSubjectPronoun] ablehnt, h?ten wir einen Grund [Recipient.GetObjectPronoun] anzuklagen.;;Si [Recipient.GetSubjectPronoun] se niega, tendremos una raz? para encarcelar[Recipient.GetObjectPronoun].;;;;;;;;;x
temple_tax_0_option;None;Aucun;Keine;;Nada;;;;;;;;;x
feudal_tax_1;Small Feudal Tax;Petite taxe f?dale;Geringe feudale Abgaben;;Impuesto feudal reducido;;;;;;;;;x
feudal_tax_2;Large Feudal Tax;Taxe f?dale moyenne;Hohe feudale Abgaben;;Impuesto feudal grande;;;;;;;;;x
feudal_tax_3;Harsh Feudal Tax;Lourde Taxe f?dale;Harte feudale Abgaben;;Impuesto feudal abusivo;;;;;;;;;x
EVTOPTA70021;Glory to me;Gloire ?moi;Der Ruhm sei mein;;Gloria a m?;;;;;;;;x
EVTOPTA20291;I must report this to my liege!;Je dois le signaler ?mon Seigneur !;Ich muss meinem F?sten Bericht erstatten!;;?ebo informar de esto a mi se?r!;;;;;;;;;x
EVTOPTA20292;Expose [FromFrom.GetHerHim] immediately!;Le d?oncer imm?iatement !;[FromFrom.GetHerHim] unverz?lich melden!;;?xponed[FromFrom.GetHerHim] inmediatamente!;;;;;;;;;x
EVTOPTA3657;[From.GetTitledFirstName] was not impressed;[From.GetTitledFirstName] n'a pas ??impressionn?[From.GetTitledFirstName] war wenig beeindruckt;;A [From.GetTitledFirstName] no le impresion?;;;;;;;;x
EVTOPTB3657;[From.GetTitledFirstName] was really scared!;[From.GetTitledFirstName] a eu tr? peur !;[From.GetTitledFirstName] reagiert mit Angst!;;?From.GetTitledFirstName] se asust?mucho!;;;;;;;;;x
EVTOPTC3657;[From.GetTitledFirstName] was angry at me!;[From.GetTitledFirstName] m'en veut !;[From.GetTitledFirstName] hegt Groll gegen mich!;;?From.GetTitledFirstName] se enfad?conmigo!;;;;;;;;;x
EVTDESC3607;It was horrifying but oddly satisfying to watch [From.GetTitledFirstName] demonstrate [From.GetHerHis] skills on a recently captured traitor. After demonstrating how much pain [From.GetSheHe] could cause before the man passed out, [From.GetSheHe] taught me how to cause maximum pain and damage but still keep the victim alive for several days, or even weeks.;C'?ait terrifiant et ?rangement satisfaisant de voir [From.GetTitledFirstName] faire montre de ses comp?ences sur un tra?re r?emment captur? Apr? avoir montr?la douleur que l'on pouvait infliger ?un homme avant qu'il meure, [From.GetSheHe] m'apprit comment infliger le plus de d??s et de souffrance tout en gardant la personne en vie pendant plusieurs jours, voire plusieurs semaines.;Es war furchtbar und stimulierend zugleich, mitanzusehen, wie [From.GetTitledFirstName] [From.GetHerHis] F?igkeiten an einem k?zlich ?erf?rten Verr?er erprobte. Nachdem [From.GetSheHe] vorf?rte, wie schrecklich die Qualen des Delinquenten verst?kt werden konnten, zeigte [From.GetSheHe] mir, wie man sein Opfer ?er einen Zeitraum von Wochen der Folter zuf?rt, ohne den Betroffenen dabei umzubringen.;;Ver a [From.GetTitledFirstName] demostrar sus habilidades con un traidor capturado recientemente fue horrible, aunque gratificante a la vez. Tras mostrar el dolor que [From.GetSheHe] era capaz de infligir antes de que el hombre muriera, me ense? como causar el m?imo dolor y sufrimiento manteniendo a la v?tima con vida durante d?s o incluso semanas.;;;;;;;;;x
EVTOPTB3610;A great opportunity to test the brazen bull!;Une bonne occasion de tester le taureau de bronze !;Wunderbar, schafft den sizilianischen Bullen herbei!;;?na gran oportunidad para probar el toro de Falaris!;;;;;;;;;x
EVTOPTC3610;What is wrong with me? This isn't who I am!;Qu'est-ce qui ne va pas chez moi ? ? ne me ressemble pas !;Was ist nur los mit mir? Bin das noch ich?;;?u?me est?pasando? ?o no soy as?;;;;;;;;;x
EVTDESC38291;I am no longer able to torture another human being, no matter the reason. I have lost the Impaler trait.;Je ne pourrai plus jamais torturer d'?re humain, quelle qu'en soit la raison. J'ai perdu le trait Empaleur;Ich bringe es einfach nicht mehr fertig, einen anderen Menschen zu foltern, ganz gleich wie schwer sein Vergehen. Ich habe die Eigenschaft des Pf?lers verloren.;;Ya no soy capaz de torturar a otro ser humano, sin importar por qu? He perdido la caracter?tica de Empalador;;;;;;;;;x
EVTOPTC3611;No, no, not the brazen bull!;Non ! Non ! Pas le taureau de bronze !;Nein, nein, nicht diesen grausigen Bullen!;;?o, no! ?l toro de Falaris no!;;;;;;;;;x
EVTOPTD3611;Not even the brazen bull can break me!;Rien ne me fera c?er, pas m?e le taureau de bronze !;Selbst der sizilianische Bulle wird mir kein Gest?dnis entlocken!;;?i siquiera el toro de Falaris puede hacerme confesar!;;;;;;;;;x
EVTOPTB3615;...or maybe we should share a less bloody interest;?ou peut-?re pourrions-nous partager un int?? un peu moins sanguinolent;... oder vielleicht sollten wir uns weniger blutig bet?igen;;...o tal vez deber?mos compartir un inter? menos sangriento;;;;;;;;;x
EVTDESC38292;I used to love the clang of a sword's blade against another and the satisfaction I felt after defeating my opponent. Not anymore. I have lost the Duelist trait;J'aimais le choc d'une lame contre une autre et la satisfaction d'avoir vaincu mon adversaire, plus maintenant. J'ai perdu le trait Duelliste;S? klang mir fr?er des Klingen der Klingen im Ohr, doch nun ist der Genuss nicht mehr so stark wie vor Zeiten!  Ich trage nun nicht mehr die Eigenschaften des Duellk?pfers.;;Antes me encantaba el sonido met?ico que produce el filo de una espada al chocar contra otra. Derrotar a mis oponentes me produc? una gran satisfacci?. Ahora ya no. He perdido mi caracter?tica de Duelista.;;;;;;;;;x
EVTOPTA3625;Do you dare accept this challenge to a duel?;Oserez-vous accepter ce duel ?;Nehmt Ihr die Herausforderung an?;;?e atreves a aceptar este desaf??;;;;;;;;;x
EVTOPTB3625;I'm sorry! I don't want to fight!;D?ol?! Je ne veux pas me battre !;Mit Verlaub! Ich werde nicht k?pfen.;;?o siento! ?o quiero luchar!;;;;;;;;;x
EVTOPTB3630;I have tired of this. Next time, I won't accept the challenge!;Je suis fatigu?de tout ?. La prochaine fois, je n'accepterai pas le d?i !;Ich bin des K?pfens m?e. In Zukunft werde ich mich nicht mehr fordern lassen!;;Estoy cansado de esto. ?a pr?ima vez no aceptar?el desaf?!;;;;;;;;;x
EVTOPTB3635;Please don't hit me!;Piti? ne me frappez pas !;Bitte schlagt mich nicht!;;?o me pegues, por favor!;;;;;;;;;x
EVTOPTC3625;Marshal [Root.job_marshal.GetTitledFirstName], take care of this duel for me!;Mar?hal [Root.job_marshal.GetTitledFirstName], je vous confie ce duel !;Mein Marschall [Root.job_marshal.GetTitledFirstName] wird f? mich k?pfen!;;?ariscal [Root.job_marshal.GetTitledFirstName], encargaos de este duelo por m?;;;;;;;;;x
EVTDESC38293;The animals in the forest will from now on be safe from my bloodlust. I have lost the Hunter trait.;Ces animaux de la for? seront d?ormais ?l'abri de ma soif de sang. J'ai perdu le trait Chasseur.;Die Tiere des Waldes werden zuk?ftig sicher vor meinem Blutdurst sein. Ich trage nun nicht mehr die Eigenschaften eines J?ers.;;Los animales del bosque estar? a salvo de mi sed de sangre a partir de ahora. He perdido mi caracter?tica de Cazador.;;;;;;;;;x
EVTOPTD3650;I'll ask my son to take care of the boar;Je demanderai ?mon fils de s'occuper du sanglier;Mein Sohn soll sich des Ebers annehmen;;Le pedir?a mi hijo que se encargue del jabal?;;;;;;;;x
EVTDESC3655;I overheard a conversation between two courtiers, they discussed how some in the court feared the Wild Hunt and laughed at how superstitious some can be. I decided to look into this and find out who this superstitious mind belonged to. Maybe I can have some fun with this fear of the Wild Hunt?;J'ai intercept?une conversation entre deux courtisans : ils parlaient et se moquaient de la superstition de certaines personnes de la Cour qui redoutaient la chasse fantastique. Je d?idai alors de d?ouvrir ?qui appartenait l'esprit superstitieux que ces quolibets visaient. Peut-?re pourrai-je m'amuser avec cette peur de la chasse fantastique !?;Neulich h?te ich zuf?lig wie sich zwei Mitglieder des Hofes ?er ihre Furcht vor der Wilden Jagd unterhielten und ich konnte nicht anders, als lachen ?er den dummen Aberglauben der beiden. Ich beschloss der Sache nachzugehen und in Erfahrung zu bringen, wer genau so abergl?bisch gewesen war. Vielleicht kann ich Vergn?en aus diesem Wissen sch?fen?;;Escuch?una conversaci? entre dos cortesanos. Hablaban de que algunos miembros de la corte tem?n a la Cacer? Salvaje y se re?n de lo supersticiosos que algunos pueden llegar a ser. Decid?investigar sobre esto y descubr?quien era la mente supersticiosa. Tal vez pueda divertirme un rato gracias al temor a la Cacer? Salvaje...;;;;;;;;;x
EVTOPTF3655;A child of mine is afraid of the Wild Hunt!;L'un de mes enfants a peur de la chasse fantastique !;Eines meiner eigenen Kinder f?chtet die Wilde Jagd!;;?no de mis ni?s teme a la Cacer? Salvaje!;;;;;;;;;x
SAVEQUIT_TITLE;Save & Quit;Sauvegarder et quitter;Speichern & Ende;;Guardar y salir;;;;;;;;;x
SAVEQUIT_DESC;Are you sure you want to Save & Quit to desktop?;?es-vous s? de vouloir Sauvegarder et retourner sur le bureau ?;Wirklich speichern und das Spiel verlassen?;;?st? seguro de que deseas Guardar y Salir al escritorio?;;;;;;;;;x
MENU_BAR_SAVE_AND_EXIT;Save & Quit;Sauvegarder et quitter;Speichern & Ende;;Guardar y salir;;;;;;;;;x
MENU_BAR_SAVE_AND_EXIT_DEL;Does a Quick Save and then quits the game;Effectue une sauvegarde rapide puis quitte le jeu;F?rt eine Schnellspeicherung durch und beendet das Spiel;;Realiza un Guardado R?ido y a continuaci? sale del juego;;;;;;;;;x
FE_EXIT;Quit;Quitter;Ende;;Salir;;;;;;;;;x
NO_CREATE_BARON;Can only create barons in owned, minor baronies;Les barons ne peuvent ?re cr?s que dans les baronnies mineures en votre possession;Barone k?nen nur in eigenen, untergeordneten Gebieten neu ernannt werden.;;Solo se pueden crear barones en baron?s menores, propias;;;;;;;;;x
tut_0a_4;The realm view is where you can get a quick overview of your realm. Your vassals, economy, history and more. Click on the shield next to the portrait to find it. You can click the 'De Jure' checkbox to see the regions that are tied to your title by bonds that will never break.;En mode Royaume, vous pouvez obtenir un aper? rapide de votre Royaume. Vos vassaux, votre ?onomie, votre histoire, et plus encore. Cliquez sur le bouclier ?c??du portrait pour y acc?er.;Die Reichsansicht bietet einen schnellen ?erblick ?er Eure Besitzt?er. Vasallen, Wirtschaft, Geschichte u. a. Zum Aufrufen bitte auf den Schild neben dem Portr? klicken. ;;En la vista de dominios puedes consultar una vista general de tus territorios, tus vasallos, finanzas, historia, etc.. Haz clic en el escudo junto al retrato para encontrarla.;;;;;;;;;x
tut_0a_13;Piety. How the church sees you. Hover over the sum to see monthly gain or loss. Hover longer to see exactly what the sources are. You can also gain or lose piety from actions.;Pi?? La perception que l'?lise a de vous. Vous trouverez les gains et pertes mensuels en pla?nt votre souris sur le soleil. Laissez-la un moment pour obtenir des pr?isions sur les raisons de ces changements. Vous pouvez ?alement gagner et perdre de la pi??gr?e ?des actions.;Fr?migkeit. Euer Ansehen bei der Kirche. Monatlicher Zuwachs bzw. Abnahme wird per Mauszeiger-Tooltip angezeigt. Bei l?gerer Verweildauer des Mauszeigers klappt der Tooltip aus und zeigt detailliertere Infos zur Herkunft der Werte. Auch durch bestimmte Aktionen sind ?nderungen der Fr?migkeit m?lich.;;Piedad. C?o te ve la iglesia. Para ver su aumento o disminuci? mensual, mueve el puntero sobre la suma. Mant? el puntero sobre ella para ver exactamente cu?es son sus fuentes. Tambi? puedes ganar o perder piedad como resultado de acciones.;;;;;;;;;x
tut_0a_17;Score. This is your dynasty's total score. The score is calculated by adding the prestige and piety of each of your rulers at the time of their death. This will determine your final rank.;Score. Ici se trouve le score total de votre dynastie. Ce score est calcul?en ajoutant le prestige et la pi??de chacun de vos dirigeants au moment de leur mort. Ce score d?ermine votre classement final.;Punktestand. Die Gesamtpunktzahl der Dynastie. Der Punktestand errechnet sich aus Prestige und Fr?migkeit jedes Herrschers zum Zeitpunkt seines Todes. Der Punktestand entscheidet ?er die Gesamtbewertung am Ende des Spiels.;;Puntuaci?. Es la puntuaci? total de tu dinast? y se calcula agregando el prestigio y la piedad de cada uno de tus gobernantes a su muerte. Esto determinar?tu puntuaci? final.;;;;;;;;;x
