#CODE;ENGLISH;FRENCH;GERMAN;SPANISH;ITALIAN;;x
ca_town_1;Castle Town;Bourg fortifié;Burgstädtchen;Pueblo del castillo;;;;;;x
ca_stable_6;Stables;Écurie;Ställe;Establos;;;;x
ct_wall_q_1;City Fortifications;Fortifications de la cité;Stadt-Befestigung;Fortificaciones de la Ciudad;;;;x
ct_wall_q_2;City Fortifications;Fortifications de la cité;Stadt-Befestigung;Fortificaciones de la Ciudad;;;;x
ct_wall_q_3;City Fortifications;Fortifications de la cité;Stadt-Befestigung;Fortificaciones de la Ciudad;;;;x
ct_wall_q_4;City Fortifications;Fortifications de la cité;Stadt-Befestigung;Fortificaciones de la Ciudad;;;;x
ct_wall_q_5;City Fortifications;Fortifications de la cité;Stadt-Befestigung;Fortificaciones de la Ciudad;;;;x
ct_wall_1;City Walls;Murailles de la cité;Stadtmauern;Muros de la Ciudad;;;;x
ct_wall_2;City Walls;Murailles de la cité;Stadtmauern;Muros de la Ciudad;;;;x
ct_wall_3;City Walls;Murailles de la cité;Stadtmauern;Muros de la Ciudad;;;;x
ct_wall_4;City Walls;Murailles de la cité;Stadtmauern;Muros de la Ciudad;;;;x
ct_wall_5;City Walls;Murailles de la cité;Stadtmauern;Muros de la Ciudad;;;;x
ct_training_grounds_1;Militia Training Ground;Camp d'entraînement de la milice;Miliz-Übungsplatz;Campo de Entrenamiento Militar;;;;x
ct_training_grounds_2;Militia Training Ground;Camp d'entraînement de la milice;Miliz-Übungsplatz;Campo de Entrenamiento Militar;;;;x
ct_training_grounds_3;Militia Training Ground;Camp d'entraînement de la milice;Miliz-Übungsplatz;Campo de Entrenamiento Militar;;;;x
ct_training_grounds_4;Militia Training Ground;Camp d'entraînement de la milice;Miliz-Übungsplatz;Campo de Entrenamiento Militar;;;;x
ct_training_grounds_5;Militia Training Ground;Camp d'entraînement de la milice;Miliz-Übungsplatz;Campo de Entrenamiento Militar;;;;x
ct_training_grounds_6;Militia Training Ground;Camp d'entraînement de la milice;Miliz-Übungsplatz;Campo de Entrenamiento Militar;;;;x
ct_guard_1;City Guard;Milice urbaine;Stadtwache;Guardia de la Ciudad;;;;x
ct_guard_2;City Guard;Milice urbaine;Stadtwache;Guardia de la Ciudad;;;;x
ct_guard_3;City Guard;Milice urbaine;Stadtwache;Guardia de la Ciudad;;;;x
ct_guard_4;City Guard;Milice urbaine;Stadtwache;Guardia de la Ciudad;;;;x
ct_guard_5;City Guard;Milice urbaine;Stadtwache;Guardia de la Ciudad;;;;x
ct_guard_6;City Guard;Milice urbaine;Stadtwache;Guardia de la Ciudad;;;;x
ct_barracks_1;Mustering Grounds;Place de rassemblement;Antrittsplatz;Campos de Reunión;;;;x
ct_barracks_2;Mustering Grounds;Place de rassemblement;Antrittsplatz;Campos de Reunión;;;;x
ct_barracks_3;Mustering Grounds;Place de rassemblement;Antrittsplatz;Campos de Reunión;;;;x
ct_barracks_4;Mustering Grounds;Place de rassemblement;Antrittsplatz;Campos de Reunión;;;;x
ct_barracks_5;Mustering Grounds;Place de rassemblement;Antrittsplatz;Campos de Reunión;;;;x
ct_barracks_6;Mustering Grounds;Place de rassemblement;Antrittsplatz;Campos de Reunión;;;;x
ct_port_1;Port;Port;Hafen;Puerto;;;;x
ct_port_2;Port;Port;Hafen;Puerto;;;;x
ct_port_3;Port;Port;Hafen;Puerto;;;;x
ct_port_4;Port;Port;Hafen;Puerto;;;;x
ct_port_5;Port;Port;Hafen;Puerto;;;;x
tp_wall_q_1;Shrine Fortifications;Fortifications de l'église;Kirchen-Befestigung;Fortificaciones de la Iglesia;;;;x
tp_wall_q_2;Shrine Fortifications;Fortifications de l'église;Kirchen-Befestigung;Fortificaciones de la Iglesia;;;;x
tp_wall_q_3;Shrine Fortifications;Fortifications de l'église;Kirchen-Befestigung;Fortificaciones de la Iglesia;;;;x
tp_wall_q_4;Shrine Fortifications;Fortifications de l'église;Kirchen-Befestigung;Fortificaciones de la Iglesia;;;;x
tp_wall_q_5;Shrine Fortifications;Fortifications de l'église;Kirchen-Befestigung;Fortificaciones de la Iglesia;;;;x
tp_wall_1;Shrine Walls;Murailles de l'église;Kirchenmauern;Muros de la Iglesia;;;;x
tp_wall_2;Shrine Walls;Murailles de l'église;Kirchenmauern;Muros de la Iglesia;;;;x
tp_wall_3;Shrine Walls;Murailles de l'église;Kirchenmauern;Muros de la Iglesia;;;;x
tp_wall_4;Shrine Walls;Murailles de l'église;Kirchenmauern;Muros de la Iglesia;;;;x
tp_wall_5;Shrine Walls;Murailles de l'église;Kirchenmauern;Muros de la Iglesia;;;;x
tp_elite_barracks_1;Barracks;Caserne;Kasernen;Cuarteles;;;;x
tp_elite_barracks_2;Barracks;Caserne;Kasernen;Cuarteles;;;;x
tp_elite_barracks_3;Barracks;Caserne;Kasernen;Cuarteles;;;;x
tp_elite_barracks_4;Barracks;Caserne;Kasernen;Cuarteles;;;;x
tp_elite_barracks_5;Barracks;Caserne;Kasernen;Cuarteles;;;;x
tp_elite_barracks_6;Barracks;Caserne;Kasernen;Cuarteles;;;;x
tp_orcmonastery_1_desc;Morgul Orcs enforce the will of Sauron;Les Orques de Morgul sont réputés pour leur férocité et leur dévouement à leur maitre.;;;;;;x
tp_orcmonastery_1;Tower of Morgul Orcs;Tour de Morgul;;;;;;x
tp_orcmonastery_2;Tower of Morgul Orcs;Tour de Morgul;;;;;;x
tp_orcmonastery_3;Tower of Morgul Orcs;Tour de Morgul;;;;;;x
tp_orcmonastery_4;Tower of Morgul Orcs;Tour de Morgul;;;;;;x
tp_orcmonastery_5;Tower of Morgul Orc Chief;Tour de Morgul;;;;;;x
tp_orcmonastery_6;Tower of Morgul Orcs;Tour de Morgul;;;;;;x
tp_morgulbarracks_1_desc;Private barracks for Morgul Orcs;Casernes privées pour les orques de Morgul;;;;;;x
tp_morgulbarracks_1;Morgul Orc Barracks;Petite caserne de Morgul;;;;;;x
tp_morgulbarracks_2;Morgul Orc Barracks;Caserne de Morgul;;;;;;x
tp_morgulbarracks_3;Morgul Orc Barracks;Grande Caserne de Morgul;;;;;;x
tp_morgulbarracks_4;Morgul Orc Barracks;Caserne d'Orques de Morgul;;;;;;x
tp_morgulbarracks_5;Morgul Orc Barracks;Grande Caserne d'Orques de Morgul;;;;;;x
tp_morgulbarracks_6;Morgul Orc Barracks;Grande Caserne d'Orques de Morgul;;;;;;x
tp_elite_morgulbarracks_1_desc;Elite enforcers of Morgul are garrisoned here;L'élite des Orques de Morgul vivent et sont formés ici.;;;;;;x
tp_elite_morgulbarracks_1;Elite Morgul Orc Barracks;Petit camp d'orques d'élite de Morgul;;;;;;x
tp_elite_morgulbarracks_2;Elite Morgul Orc Barracks;Camp d'orques d'élite de Morgul;;;;;;x
tp_elite_morgulbarracks_3;Elite Morgul Orc Barracks;Grand camp d'orques d'élite de Morgul;;;;;;x
tp_elite_morgulbarracks_4;Elite Morgul Orc Barracks;Petite Caserne d'orques d'élite de Morgul;;;;;;x
tp_elite_morgulbarracks_5;Elite Morgul Orc Barracks;Caserne d'orques d'élite de Morgul;;;;;;x
tp_elite_morgulbarracks_6;Elite Morgul Orc Barracks;Grand camp d'orques d'élite de Morgul;;;;;;x
tp_orctown_1_desc;Morgul Orcs prefer to live separately from other Orcs.;Les Orques de Morgul préfèrent vivre séparément des autres.;;;;;;x
tp_orctown_1;Small Morgul Orc Tunnels;Petit tunnel d'orques de Morgul;;;;;;x
tp_orctown_2;Morgul Orc Tunnels;Tunnel d'orques de Morgul;;;;;;x
tp_orctown_3;Large Morgul Orc Tunnels;Grand Tunnel d'orques de Morgul;;;;;;x
tp_orctown_4;Small Morgul Orc Galleries;Petit réseau de Galeries d'orques de Morgul;;;;;;x
tp_orctown_5;Morgul Orc Galleries;Réseau de galeries d'orques de Morgul;;;;;;x
tp_orctown_6;Grand Morgul Orc Galleries;Grand réseau de galeries d'orques de Morgul;;;;;;x
tp_temple_to_city;Temple to City WIP;Temple to City WIP;;;;;;x
tp_temple_to_city_desc;Temple to City WIP;Temple to City WIP;;;;;;x
#MEP - ROADS;;;;;;;;x
ca_ruined_road_1;Ruined Roads;Route Abandonnée;;;Strade abbandonate;;x
ca_ruined_road_1_desc;Ruined Roads;Route Abandonnée;;;Strade abbandonate;;x
ca_dirt_road_2;Dirt Roads;Route de Terre;;;Strade sterrate;;x
tb_dirt_road_2;Dirt Roads;Route de Terre;;;Strade sterrate;;x
ca_dirt_road_2_desc;Dirt Roads;Route de Terre;;;Strade sterrate;;x
ca_paved_road_3;Paved Roads;Route Pavée;;;Strade lastricate;;x
ca_paved_road_3_desc;Paved Roads;Route Pavée;;;Strade lastricate;;x
ca_great_route_4;Great Route;Grande Route;;;Grande Arteria;;x
ca_great_route_4_desc;Great Route;Grande Route;;;Grande Arteria;;x
ct_ruined_road_1;Ruined Roads;Route Abandonnée;;;Strade abbandonate;;x
ct_ruined_road_1_desc;Ruined Roads;Route Abandonnée;;;Strade abbandonate;;x
ct_dirt_road_2;Dirt Roads;Route de Terre;;;Strade sterrate;;x
ct_dirt_road_2_desc;Dirt Roads;Route de Terre;;;Strade sterrate;;x
ct_paved_road_3;Paved Roads;Route Pavée;;;Strade lastricate;;x
ct_paved_road_3_desc;Paved Roads;Route Pavée;;;Strade lastricate;;x
ct_great_route_4;Great Route;Grande Route;;;Grande Arteria;;x
ct_great_route_4_desc;Great Route;Grande Route;;;Grande Arteria;;x
#UNIQUE ROADS;;;;;;;;x
ct_men_i_naugrim;Men-i-Naugrim;Men-i-Naugrim;Men-i-Naugrim;Men-i-Naugrim;Men-i-Naugrim;;x
ca_men_i_naugrim;Men-i-Naugrim;Men-i-Naugrim;Men-i-Naugrim;Men-i-Naugrim;Men-i-Naugrim;;x
ca_men_i_naugrim_rebuilt;Men-i-Naugrim;Men-i-Naugrim;Men-i-Naugrim;Men-i-Naugrim;Men-i-Naugrim;;x
ca_men_i_naugrim_desc;The Men-i-Naugrim , also known as the Dwarf Road,  Old Forest Road or Thurkhbinnât in Khuzdul, is the main route through the great forest of Greenwood. Of the origins of the Road little is known, The Dwarves had a tradition of road-building dating back to before the First Age, and it seems that they must have built the Forest Road to carry traffic between their western and eastern clans.;;;;;;;x
ca_men_i_naugrim_ruins;Ruins of the Men-i-Naugrim;Ruines de la Men-i-Naugrim;Men-i-Naugrim;Men-i-Naugrim;Men-i-Naugrim;;x
ca_men_i_naugrim_ruins_desc;This portion of the Men-i-Naugrim has been abandoned for too long.;Cette Portion de la Men-i-Naugrim a été abandonnée depuis trop longtemps et n'est plus praticable.;;;;;;x
ca_sauron_road;Doom Road;Route du Destin;;;Via del Fato;;x
ca_sauron_road_desc;The Doom Road, also named Sauron's Road, is a road that connects the Orodruin with the sorrounding lands. It rises about 4500 feet with its base about 3000 feet tall. The Road approaches the east side of the base and then goes up like a snake. This road needs constant repairs from Mt. Doom’s eruptions.;The Doom Road, also named Sauron's Road, is a road that connects the Orodruin with the sorrounding lands.  It rises about 4500 feet with its base about 3000 feet tall. The Road approaches the east side of the base and then goes up like a snake. This road needs constant repairs from Mt. Doom’s eruptions.;;;;;;x
ca_great_east_road;Great East Road;Grande Route de l'Est;;;;;;x
ca_great_east_road_desc;The Great East Road was originally laid by the dwarves during the First Age before the first rising of the Sun, probably during the last Age of Stars, and ran from the Iron Hills through Rhovanion to Khazad-dûm, from which it continued across Eriador to the Ered Luin, and then on into Doriath in Beleriand. The western parts were built to facilitate the passage of companies of dwarf craftsmen (and later, their armed escort) across eastern Beleriand, before the Sack of Doriath by the dwarfs of Nogrod ended their trade.;La Grande Route de L'Est a probablement été construite par les Nains dès le Premier Age pour relier les Mont du fer aux Montagnes Bleues.;;;;;x
ca_greenway_road;Greenway;Voie Verte;;;;;;x
ca_greenway_road_desc;The Greenway is the northernmost portion of an ancient road which was meant to connect Arnor with Gondor.;;;;;;x
ca_old_south_road;Old South Road;Vieille Route du Sud;;;;;x
tb_old_south_road;Old South Road;Vieille Route du Sud;;;;;x
ca_old_south_road_desc;The Old South Road is the dunlending portion of an ancient road which was meant to connect Arnor with Gondor;;;;;;x
ca_old_south_road_ruins;Ruins of the Old South Road;Vieille Route du Sud en ruines;;;;;x
tb_old_south_road_ruins;Ruins of the Old South Road;Vieille Route du Sud en ruines;;;;;x
ca_old_south_road_ruins_desc;The Old South Road is the dunlending portion of an ancient road which was meant to connect Arnor with Gondor;;;;;;x
ca_great_west_road;Great West Road;Grande Route de l'Ouest;;;;;x
ca_great_west_road_desc;The Great West Road is a portion of an ancient road which was meant to connect Arnor with Gondor. It starts at Isengard and the Fords of Isen and goes to Minas Tirith and Osgiliath;;;;;;x
ca_south_road;South Road;Route du Sud;;;;;x
ca_south_road_desc;The South Road is the southernmost portion of an ancient road which was meant to connect Arnor with Gondor;;;;;;x
ca_kings_highway;King's Highway;Grandroute du Roi;;;;;x
ca_kings_highway_desc;This great road used to connect Minas Tirith, Osgiliath, and Minas Ithil;;;;;;x
ca_harad_road;The Harad Road;;;;;;x
ca_harad_road_desc;The Harad Road was the long road that connected Ithilien and Harad.;;;;;;x
#WILDERNESS;;;;;;;;x
ca_wilderness;Wilderness;Nature Sauvage;;;;;x
ct_wilderness;Wilderness;Nature Sauvage;;;;;x
ca_wilderness_desc;There is nothing for men, elves or dwarves here... yet.;La Nature règne sans partage ici... pour l'instant.;;;;;x
